# t	yaw	pitch	roll	yaw_velocity	pitch_velocity	roll_velocity	wheel_velocity	T	V	drive_imp	wheel_imp
9.74	-0.0324116	-0.0162027	0.0305997	-0.00351	0.0383487	0.000389758	-0.77107	54.5887	2954.31	0	0.852861
9.76	-0.0323841	-0.0155728	0.0305958	0.00165369	0.0314946	-0.000194833	-0.753194	53.886	2954.42	0	-1.17299
9.78	-0.0324429	-0.0147938	0.0305958	-0.00352365	0.0389462	0	-0.77485	54.9723	2954.31	0	1.04436
9.8	-0.0324153	-0.0141763	0.0305939	0.00165757	0.0308754	-9.74163e-05	-0.753387	54.1102	2954.39	0	-1.18048
9.82	-0.0324742	-0.0134264	0.0305939	-0.00352606	0.0374962	0	-0.772277	55.0452	2954.49	0	0.892289
9.84	-0.0324467	-0.012795	0.0305919	0.00165535	0.031569	-9.75095e-05	-0.757218	54.4697	2954.38	0	-0.99682
9.86	-0.0325055	-0.0120353	0.0305939	-0.00352078	0.0379872	9.75095e-05	-0.775401	55.4484	2954.6	0	1.06793
9.88	-0.0324781	-0.0114322	0.0305919	0.00165567	0.0301518	-9.75095e-05	-0.754423	54.5682	2954.76	0	-1.10631
9.9	-0.0325367	-0.0107043	0.0305919	-0.00351109	0.0363984	0	-0.772795	55.4387	2954.81	0	0.884066
9.92	0.0286956	-0.0100953	0.030588	0.00161736	0.0304484	-0.000194833	-0.757328	54.8564	2954.97	0	-0.983738
9.94	0.0286362	-0.00936488	0.0305978	-0.00357265	0.0365215	0.000487175	-0.774508	55.6844	2954.88	0	1.015
9.96	0.0286631	-0.00876261	0.0305958	0.00160975	0.0301138	-9.74163e-05	-0.757986	55.0392	2954.68	0	-0.938554
9.98	0.0286037	-0.00805216	0.0305939	-0.00356912	0.0355221	-9.74163e-05	-0.773156	55.7732	2954.7	0	0.936507
10	0.0286307	-0.00747609	0.0305919	0.00161462	0.0288036	-9.75095e-05	-0.755093	55.0156	2954.75	0	-1.03222
10.02	0.0285693	-0.00677708	0.0305978	-0.00368981	0.0349503	0.000292342	-0.772383	55.8342	2954.8	0	0.965443
10.04	0.0285943	-0.00619669	0.0305997	0.0014993	0.0290196	9.74163e-05	-0.756934	55.2184	2954.65	0	-0.886187
10.06	0.028533	-0.0055102	0.0305997	-0.00368299	0.0343245	0	-0.771668	55.9177	2954.68	0	0.957368
10.08	0.028558	-0.00495721	0.0305997	0.00149946	0.0276496	0	-0.753648	55.1505	2954.74	0	-0.979397
10.1	0.0284967	-0.00426643	0.0305978	-0.00367969	0.0345388	-9.74163e-05	-0.773353	56.0952	2954.6	0	1.07898
10.12	0.0285218	-0.00372286	0.0305978	0.00150396	0.0271784	0	-0.75308	55.2194	2954.65	0	-0.953603
10.14	0.0284606	-0.00306045	0.0305958	-0.00367712	0.0331208	-9.74163e-05	-0.769674	55.9803	2954.72	0	0.950774
10.16	0.0284858	-0.00252898	0.0305958	0.00150715	0.0265733	0	-0.751741	55.1994	2954.8	0	-0.94003
10.18	0.0284246	-0.00188123	0.0305958	-0.00367399	0.0323876	0	-0.767847	55.9228	2954.87	0	0.934233
10.2	0.0284498	-0.00135775	0.0305958	0.0015097	0.0261741	0	-0.75089	55.182	2954.89	0	-0.8966
10.22	0.0283887	-0.000718983	0.0305939	-0.00367169	0.0319381	-9.74163e-05	-0.76684	55.8969	2954.91	0	0.959095
10.24	0.0284141	-0.000206827	0.0305939	0.00151211	0.0256078	0	-0.749499	55.136	2954.93	0	-0.876223
10.26	0.028353	0.000420169	0.0305919	-0.00366915	0.0313498	-9.75095e-05	-0.765289	55.8344	2954.94	0	0.964407
10.28	0.0283784	0.000927875	0.0305919	0.0015153	0.0253853	0	-0.748999	55.1274	2954.9	0	-0.810799
10.3	0.0283174	0.00154353	0.03059	-0.00366605	0.0307826	-9.74163e-05	-0.763783	55.774	2954.9	0	0.972819
10.32	0.0283429	0.00203537	0.030588	0.00151756	0.0245923	-9.74163e-05	-0.746674	55.0142	2954.91	0	-0.816391
10.34	0.028282	0.00263731	0.030588	-0.00366373	0.0300969	0	-0.761745	55.6645	2954.92	0	0.9664
10.36	0.0283075	0.00311798	0.0305861	0.00152035	0.0240335	-9.74163e-05	-0.744932	54.9137	2954.92	0	-0.789632
10.38	-0.0329591	0.00372193	0.0305958	-0.00367643	0.0301975	0.000487175	-0.762052	55.6841	2955.07	0	1.0822
10.4	-0.032935	0.00420937	0.0305919	0.00144792	0.0243721	-0.000194926	-0.745992	54.998	2955.22	0	-0.635914
10.42	0.0282059	0.00480271	0.0305685	-0.00387935	0.0296668	-0.00116965	-0.760963	55.6658	2955.14	0	1.10462
10.44	-0.0329779	0.00526269	0.0305958	0.00128754	0.022999	0.00136457	-0.74236	54.8627	2954.87	0	-0.682162
10.46	0.0281625	0.00582034	0.0305958	-0.00389599	0.0278826	0	-0.755726	55.3826	2954.84	0	0.97355
10.48	0.028184	0.00625887	0.03059	0.00128441	0.0219265	-0.000292342	-0.738825	54.6105	2954.87	0	-0.712715
10.5	0.0281191	0.00681476	0.0305861	-0.00390939	0.0277943	-0.000194833	-0.755268	55.3349	2954.69	0	1.04449
10.52	0.0281405	0.0072535	0.0305822	0.0012743	0.0219372	-0.000194926	-0.738724	54.5824	2954.66	0	-0.627
10.54	0.0280757	0.00780224	0.0305783	-0.0039062	0.027437	-0.000195019	-0.753988	55.246	2954.51	0	1.07857
10.56	0.0280973	0.00822614	0.0305763	0.00127942	0.021195	-9.74163e-05	-0.736063	54.4191	2954.56	0	-0.618436
10.58	0.0280321	0.00876032	0.0305958	-0.00392411	0.0267088	0.000974536	-0.75124	55.0632	2954.77	0	1.09613
10.6	-0.0331535	0.009177	0.0305997	0.00118649	0.020834	0.000194833	-0.735106	54.3469	2954.69	0	-0.537781
10.62	-0.0332192	0.009681	0.0305978	-0.00394276	0.0252001	-9.74163e-05	-0.746256	54.7742	2954.68	0	1.00314
10.64	-0.0331984	0.0100667	0.0305997	0.0012498	0.0192869	9.74163e-05	-0.729595	53.9963	2954.73	0	-0.607261
10.66	0.0279415	0.0105484	0.0306036	-0.00392756	0.0240841	0.00019474	-0.742181	54.4717	2954.76	0	0.963664
10.68	0.0279625	0.0109182	0.0305978	0.00125995	0.0184909	-0.000292156	-0.726273	53.7294	2954.8	0	-0.58939
10.7	0.0278972	0.011387	0.0305978	-0.003921	0.0234383	0	-0.739486	54.2382	2954.76	0	0.971789
10.72	0.0279183	0.0117479	0.0305958	0.00126353	0.018047	-9.74163e-05	-0.724062	53.5191	2954.76	0	-0.538399
10.74	0.0278532	0.0121986	0.0305939	-0.00391702	0.0225338	-9.74163e-05	-0.73575	53.9414	2954.76	0	0.960133
10.76	0.0278744	0.0125435	0.0305919	0.00126868	0.017243	-9.75095e-05	-0.720624	53.2359	2954.76	0	-0.518788
10.78	0.0278093	0.01299	0.0305919	-0.00391178	0.0223252	0	-0.734551	53.8008	2954.57	0	1.01497
10.8	0.0278306	0.0133451	0.03059	0.00127092	0.0177537	-9.74163e-05	-0.721655	53.2263	2954.4	0	-0.393928
10.82	0.0277656	0.0137744	0.03059	-0.00390988	0.0214681	0	-0.730723	53.5027	2954.46	0	1.01893
10.84	0.027787	0.0140969	0.030588	0.00127784	0.0161264	-9.74163e-05	-0.715604	52.805	2954.47	0	-0.438964
10.86	0.0277221	0.0144981	0.030588	-0.00390261	0.0200573	0	-0.725473	53.1236	2954.54	0	0.962783
10.88	0.0277437	0.0147982	0.0305861	0.00128296	0.0150044	-9.74163e-05	-0.711001	52.4486	2954.56	0	-0.434921
10.9	-0.033528	0.0151977	0.0305958	-0.00398176	0.0199743	0.000487175	-0.72411	52.9337	2954.73	0	1.06164
10.92	0.0276973	0.015479	0.0305939	0.00119005	0.014067	-9.74163e-05	-0.707192	52.1622	2954.66	0	-0.391425
10.94	0.027631	0.0158347	0.0305958	-0.00398171	0.0177867	9.74163e-05	-0.716498	52.4373	2954.67	0	0.948366
10.96	0.0276512	0.0160915	0.0305958	0.00121246	0.0128397	0	-0.702173	51.7638	2954.68	0	-0.385221
10.98	0.0275852	0.0164242	0.0305958	-0.00396751	0.0166336	0	-0.711672	52.0518	2954.68	0	0.937776
11	0.0276056	0.0166604	0.0305958	0.00121924	0.0118086	0	-0.697645	51.3918	2954.68	0	-0.358826
11.02	0.0275396	0.0169682	0.0305958	-0.00396094	0.0153892	0	-0.706467	51.6405	2954.7	0	0.928806
11.04	0.0275601	0.0171816	0.0305958	0.00122381	0.010673	0	-0.692663	50.9924	2954.69	0	-0.330927
11.06	-0.0337124	0.017482	0.030588	-0.0040288	0.0150202	-0.000389758	-0.704117	51.3708	2954.8	0	0.984546
11.08	-0.0336933	0.0176829	0.0305997	0.00115192	0.0100453	0.000584591	-0.689579	50.724	2954.68	0	-0.265877
11.1	-0.0337603	0.0179474	0.0305958	-0.00401802	0.0132212	-0.000194833	-0.697356	50.9156	2954.67	0	0.951228
11.12	-0.0337408	0.0181208	0.0305958	0.0011751	0.00867089	0	-0.684159	50.3079	2954.61	0	-0.258973
11.14	-0.0338077	0.0183587	0.0305939	-0.00400461	0.0118957	-9.74163e-05	-0.691825	50.4963	2954.61	0	0.950877
11.16	-0.033788	0.0185011	0.0305939	0.00118422	0.0071181	0	-0.677915	49.8491	2954.61	0	-0.239046
11.18	-0.0338546	0.0187173	0.0305939	-0.00398897	0.0108133	0	-0.687654	50.1744	2954.43	0	0.950598
11.2	-0.0338347	0.0188436	0.0305958	0.00119369	0.00631455	9.74163e-05	-0.674068	49.5232	2954.44	0	-0.189059
11.22	0.0273072	0.0190445	0.030588	-0.00381036	0.0100424	-0.000389758	-0.683286	49.7976	2954.63	0	0.964972
11.24	0.0273298	0.0191435	0.0305997	0.00135502	0.00495147	0.000584591	-0.668688	49.1363	2954.56	0	-0.184494
11.26	0.0272659	0.0192984	0.0305978	-0.00383759	0.0077473	-9.74163e-05	-0.675325	49.2738	2954.55	0	0.947258
11.28	0.0272883	0.0193608	0.0305958	0.00134372	0.00311732	-9.74163e-05	-0.661509	48.6392	2954.57	0	-0.1461
11.3	0.0272245	0.0194705	0.0305939	-0.00383371	0.00548735	-9.74163e-05	-0.666969	48.7239	2954.59	0	0.946351
11.32	0.0272471	0.0194848	0.03059	0.00134763	0.000713207	-0.000194926	-0.652831	48.0821	2954.62	0	-0.114183
11.34	0.0271834	0.0195425	0.030588	-0.00383002	0.00288356	-9.74163e-05	-0.657701	48.1422	2954.64	0	0.952971
11.36	-0.0339917	0.0195064	0.0305744	0.00181905	-0.00180462	-0.000682287	-0.643782	47.5268	2954.64	0	-0.163595
11.38	-0.0340477	0.0195278	0.0305588	-0.00333646	0.00107102	-0.000780076	-0.648386	47.6373	2954.64	0	0.953189
11.4	-0.0340167	0.0194489	0.0305568	0.00189016	-0.00394415	-9.76026e-05	-0.635843	47.0092	2954.65	0	-0.121812
11.42	-0.0340635	0.0194187	0.0305958	-0.0027908	-0.00151107	0.00194972	-0.642513	47.1347	2954.6	0	0.818886
11.44	0.0271762	0.019335	0.03059	0.00205263	-0.00418201	-0.000292342	-0.634116	46.7558	2954.75	0	-0.0869658
11.46	0.0271245	0.0193138	0.0305861	-0.00310507	-0.00106106	-0.000194833	-0.640336	46.9422	2954.85	0	0.984715
11.48	0.0271431	0.0192011	0.0305997	0.0011085	-0.00563553	0.000682008	-0.627585	46.3776	2954.91	0	0.207757
11.5	-0.0341321	0.0191039	0.0305978	-0.00419015	-0.00485862	-9.74163e-05	-0.629659	46.4057	2954.73	0	1.2143
11.52	0.027066	0.018877	0.0305783	-0.000444586	-0.0113457	-0.000974536	-0.610924	45.6287	2954.73	0	0.620282
11.54	0.0271331	0.018612	0.0305568	0.00400857	-0.0132523	-0.0010726	-0.605462	45.3938	2954.56	0	-0.244628
11.56	0.0271078	0.0184409	0.030588	-0.00153514	-0.00855587	0.00155997	-0.617569	45.7102	2954.69	0	0.778212
11.58	0.027161	0.0182066	0.0305841	0.00318279	-0.0117154	-0.000194926	-0.608309	45.3158	2954.77	0	-0.07259
11.6	0.0271269	0.0180212	0.0305744	-0.0020612	-0.00926768	-0.000487361	-0.61188	45.4226	2954.67	0	0.999378
11.62	0.0271805	0.0177325	0.0305763	0.00320033	-0.014435	9.75095e-05	-0.598862	44.8488	2954.6	0	0.0468281
11.64	0.027149	0.0174687	0.0305627	-0.00191147	-0.0131878	-0.000682566	-0.599764	44.7931	2954.63	0	1.08996
11.66	0.0272035	0.0170874	0.0305588	0.00324924	-0.0190692	-0.000195019	-0.584227	44.165	2954.65	0	0.231535
11.68	0.0271694	0.0167041	0.0305997	-0.00205903	-0.0191646	0.00204695	-0.582599	44.0226	2954.68	0	1.3731
11.7	-0.0339829	0.0161675	0.0305997	0.00318019	-0.02683	0	-0.561166	43.2677	2954.69	0	0.65996
11.72	-0.034016	0.0155711	0.0305978	-0.00198187	-0.0298172	-9.74163e-05	-0.552069	42.9129	2954.71	0	1.85508
11.74	-0.0339626	0.0147553	0.0305958	0.00320758	-0.0407913	-9.74163e-05	-0.521024	41.9618	2954.76	0	1.27687
11.76	-0.0339955	0.0137968	0.0305958	-0.00196902	-0.0479259	0	-0.500678	41.3589	2954.78	0	2.56115
11.78	-0.0339419	0.0125268	0.0305939	0.00321393	-0.0635002	-9.74163e-05	-0.457168	40.2804	2954.81	0	1.52018
11.8	-0.0339748	0.0110939	0.0305919	-0.00196735	-0.0716446	-9.75095e-05	-0.434756	39.7981	2954.73	0	2.37058
11.82	-0.0339213	0.00936911	0.03059	0.00321381	-0.0862389	-9.74163e-05	-0.393789	38.9904	2954.79	0	0.201893
11.84	-0.0339543	0.00764888	0.0305861	-0.0019714	-0.0860113	-0.000194833	-0.394489	38.9887	2954.73	0	1.33207
11.86	-0.0339009	0.0057705	0.0305841	0.0032109	-0.093919	-9.75095e-05	-0.372063	38.5985	2954.78	0	-0.771146
11.88	-0.0339338	0.00400248	0.0305802	-0.00197118	-0.0884009	-0.000194926	-0.387035	38.7917	2954.83	0	0.880521
11.9	-0.0338805	0.00212664	0.0305783	0.00321028	-0.0937922	-9.75095e-05	-0.372084	38.5446	2954.86	0	-1.03765
11.92	0.0273074	0.000389742	0.0305822	-0.00105354	-0.0868449	0.000195019	-0.391029	38.8206	2954.9	0	0.50907
11.94	0.0273761	-0.00140999	0.0305763	0.00411418	-0.0899866	-0.000292435	-0.382799	38.6898	2954.91	0	-1.19041
11.96	0.0273584	-0.00305513	0.0305724	-0.00107001	-0.0822568	-0.000195019	-0.403779	39.0452	2954.91	0	0.563261
11.98	0.0274271	-0.00478022	0.0305724	0.00411324	-0.0862545	0	-0.392902	38.8782	2954.93	0	-1.14096
12	0.0274095	-0.00636294	0.0305705	-0.00106981	-0.0791363	-9.75095e-05	-0.412598	39.2396	2954.93	0	0.479306
12.02	0.0274783	-0.00801751	0.0305724	0.0041119	-0.0827287	9.75095e-05	-0.403201	39.1163	2954.91	0	-1.16668
12.04	0.0274606	-0.00953439	0.0305724	-0.00107082	-0.0758436	0	-0.422512	39.5022	2954.9	0	0.357718
12.06	0.0275294	-0.0111112	0.0305724	0.00411052	-0.0788397	0	-0.414795	39.4202	2954.87	0	-1.21013
12.08	0.0275117	-0.0125458	0.0305724	-0.0010749	-0.071731	0	-0.434806	39.8611	2954.84	0	0.237956
12.1	0.0275802	-0.0140304	0.0305744	0.00410531	-0.0742284	9.75095e-05	-0.428745	39.8213	2954.8	0	-1.26708
12.12	0.0275625	-0.0153727	0.0305724	-0.00107761	-0.0671157	-9.75095e-05	-0.448861	40.2982	2954.77	0	0.0718988
12.14	0.0276311	-0.0167476	0.0305744	0.00410224	-0.068744	9.75095e-05	-0.445346	40.3192	2954.72	0	-1.35994
12.16	0.0276133	-0.0179706	0.0305744	-0.00108157	-0.0611507	0	-0.467107	40.8795	2954.68	0	-0.155978
12.18	0.0276818	-0.0191995	0.0305763	0.00410117	-0.0614481	9.75095e-05	-0.467242	40.991	2954.63	0	-1.51624
12.2	0.027664	-0.0202584	0.0305763	-0.00108413	-0.0529456	0	-0.491539	41.6642	2954.58	0	-0.499245
12.22	0.0277325	-0.021284	0.0305783	0.00409849	-0.0512777	9.74163e-05	-0.497292	41.9249	2954.54	0	-1.84289
12.24	0.0277146	-0.0221046	0.0305783	-0.0010852	-0.0410314	0	-0.526548	42.7928	2954.52	0	-1.13522
12.26	0.027783	-0.0228095	0.0305802	0.0040938	-0.0352439	9.75095e-05	-0.543606	43.3894	2954.49	0	-2.57717
12.28	0.027765	-0.0232124	0.0305802	-0.00109432	-0.0201458	0	-0.586175	44.7884	2954.47	0	-2.30975
12.3	-0.033398	-0.0233508	0.0305763	0.00254082	-0.00691842	-0.000194926	-0.623761	46.1605	2954.46	0	-3.42459
12.32	-0.0334434	-0.0230775	0.0305705	-0.00270434	0.0136659	-0.000292528	-0.681619	48.4169	2954.46	0	-2.22752
12.34	-0.033405	-0.0225382	0.030588	0.00231954	0.026965	0.000877306	-0.719739	50.1502	2954.62	0	-2.03388
12.36	-0.0334528	-0.0217627	0.0305822	-0.00285376	0.0387724	-0.000292342	-0.753155	51.6929	2954.59	0	0.611424
12.38	-0.0334144	-0.021102	0.0305763	0.0023253	0.0330342	-0.000292435	-0.738798	51.191	2954.59	0	-1.2078
12.4	-0.0334623	-0.0203142	0.0305744	-0.00285591	0.0393922	-9.75095e-05	-0.757224	52.1292	2954.6	0	0.795102
12.42	-0.0334239	-0.0196647	0.0305705	0.00232306	0.0324749	-0.000195019	-0.739278	51.4539	2954.64	0	-1.20695
12.44	-0.0334697	-0.018891	0.0305763	-0.00272752	0.0386869	0.000292528	-0.757423	52.3642	2954.69	0	0.745625
12.46	-0.0334291	-0.0182415	0.0305744	0.00245884	0.0324741	-9.75095e-05	-0.741319	51.7595	2954.69	0	-1.14602
12.48	-0.0334747	-0.0174739	0.0305724	-0.00271622	0.0383815	-9.75095e-05	-0.758522	52.6247	2954.73	0	0.781618
12.5	-0.0334372	-0.016837	0.0305783	0.00226921	0.0318438	0.000292435	-0.741401	51.9646	2954.77	0	-1.11073
12.52	-0.0334858	-0.0160792	0.0305783	-0.00289896	0.0378876	0	-0.758875	52.8338	2954.77	0	0.831785
12.54	-0.033448	-0.015455	0.0305763	0.00228321	0.0312092	-9.74163e-05	-0.741592	52.1664	2954.77	0	-1.12278
12.56	-0.0334966	-0.0147057	0.0305763	-0.00289393	0.0374679	0	-0.75944	53.0474	2954.78	0	0.851633
12.58	-0.0334588	-0.0140931	0.0305744	0.00228894	0.0306292	-9.75095e-05	-0.741409	52.3367	2954.81	0	-1.11627
12.6	-0.0335073	-0.0133558	0.0305724	-0.00288959	0.0368652	-9.75095e-05	-0.759439	53.2138	2954.82	0	0.83938
12.62	-0.0334695	-0.0127287	0.0305685	0.00229129	0.0313545	-0.000195019	-0.745367	52.7046	2954.64	0	-0.940667
12.64	-0.0335181	-0.0119985	0.0305685	-0.00288834	0.0365107	0	-0.760078	53.4356	2954.66	0	0.869413
12.66	-0.0334803	-0.0114007	0.0305646	0.00229352	0.0298901	-0.000195019	-0.742731	52.7456	2954.69	0	-1.0618
12.68	-0.0335289	-0.0106809	0.0305627	-0.00288644	0.0359896	-9.75095e-05	-0.759887	53.5711	2954.74	0	0.873825
12.7	-0.0334911	-0.0100906	0.0305607	0.00229534	0.0295161	-9.75095e-05	-0.74276	52.8793	2954.77	0	-1.02443
12.72	-0.0335398	-0.00937914	0.0305588	-0.00288645	0.0355717	-9.75095e-05	-0.760087	53.7095	2954.78	0	0.89382
12.74	-0.033502	-0.00879706	0.0305568	0.00229555	0.0291041	-9.76026e-05	-0.742774	53.005	2954.8	0	-0.995017
12.76	-0.0335507	-0.00809701	0.0305549	-0.00288436	0.0350027	-9.75095e-05	-0.759432	53.7932	2954.82	0	0.895531
12.78	-0.033513	-0.00752635	0.0305529	0.00229743	0.0285328	-9.76026e-05	-0.742297	53.0903	2954.84	0	-0.987938
12.8	-0.0335616	-0.00682273	0.0305744	-0.002885	0.035181	0.00107279	-0.760965	54.0118	2955.01	0	1.03217
12.82	-0.0335243	-0.0062616	0.0305588	0.00226231	0.0280564	-0.000780076	-0.741931	53.196	2954.92	0	-0.949418
12.84	-0.0335733	-0.0055691	0.0305627	-0.00290774	0.0346251	0.000195019	-0.760989	54.1144	2954.73	0	1.02064
12.86	-0.0335359	-0.00501636	0.0305627	0.00227591	0.0276369	0	-0.741824	53.3051	2954.74	0	-0.917698
12.88	-0.0335848	-0.00434991	0.0305627	-0.00290386	0.0333228	0	-0.757696	54.0349	2954.77	0	0.918699
12.9	-0.0335473	-0.00380895	0.0305607	0.00227872	0.0270478	-9.75095e-05	-0.740753	53.3223	2954.8	0	-0.903429
12.92	-0.0335962	-0.00315506	0.0305607	-0.00290231	0.0326944	0	-0.756588	54.0406	2954.82	0	0.913564
12.94	-0.0335587	-0.00262311	0.0305588	0.00227991	0.0265975	-9.75095e-05	-0.739934	53.3351	2954.84	0	-0.869155
12.96	-0.0336076	-0.00198425	0.0305588	-0.0029015	0.0319432	0	-0.75478	53.9961	2954.89	0	0.895992
12.98	-0.0335701	-0.00146339	0.0305568	0.00228072	0.026043	-9.76026e-05	-0.738655	53.3069	2954.9	0	-0.845852
13	-0.0336191	-0.00083247	0.0305568	-0.00290052	0.0315459	0	-0.753841	53.98	2954.91	0	0.932029
13.02	-0.0335814	-0.000309126	0.0305763	0.00228656	0.0261672	0.000975188	-0.739433	53.4029	2955.06	0	-0.722726
13.04	-0.0336299	0.000309334	0.0305646	-0.00288815	0.030923	-0.000585057	-0.752607	53.9753	2954.97	0	0.935322
13.06	-0.0335921	0.000807949	0.0305666	0.00229432	0.0249307	9.75095e-05	-0.73616	53.2602	2954.94	0	-0.792421
13.08	0.0275777	0.00141838	0.0305939	-0.00211953	0.0305215	0.00136467	-0.751546	53.9417	2954.89	0	0.856846
13.1	0.0276191	0.0019375	0.0305744	0.00246901	0.0259563	-0.000974629	-0.740218	53.4621	2955.01	0	-0.61922
13.12	0.0275817	0.00255772	0.0305744	-0.00226422	0.0310107	0	-0.752323	54.0475	2955.15	0	1.04505
13.14	0.0276112	0.00303862	0.0305549	0.00174093	0.0240452	-0.000975188	-0.734262	53.2165	2955.2	0	-0.62311
13.16	0.0275603	0.00360658	0.0305373	-0.00309492	0.0283978	-0.000878237	-0.74595	53.7146	2955.15	0	0.875794
13.18	0.0275814	0.00406783	0.0305236	0.00121214	0.0230626	-0.000683405	-0.731187	53.0587	2955.09	0	-0.568002
13.2	0.0275163	0.00461121	0.0305119	-0.00397326	0.0271691	-0.000586081	-0.742281	53.513	2955.05	0	0.944716
13.22	0.0275376	0.00504053	0.0305002	0.00121118	0.0214658	-0.000586174	-0.726349	52.811	2955.01	0	-0.671439
13.24	0.0274728	0.00556687	0.0304904	-0.0039712	0.0263172	-0.000488758	-0.739477	53.3418	2954.98	0	0.908505
13.26	0.0274928	0.00599959	0.0305119	0.00112974	0.0216359	0.00107493	-0.726514	52.7971	2955.12	0	-0.536474
13.28	0.0274258	0.00652964	0.030551	-0.00407555	0.0265025	0.00195261	-0.739334	53.3475	2955.2	0	1.0983
13.3	0.0274446	0.00692769	0.0305256	0.00108756	0.0199025	-0.00126893	-0.721638	52.5669	2955.08	0	-0.613974
13.32	0.0273781	0.00741508	0.0305236	-0.00405155	0.0243698	-9.76026e-05	-0.733457	53.0155	2955.03	0	0.888582
13.34	0.0273973	0.00781297	0.0305373	0.00110019	0.0198946	0.000683405	-0.721203	52.482	2955.14	0	-0.5194
13.36	0.0273308	0.00829143	0.0305315	-0.00403891	0.023923	-0.000292901	-0.731731	52.89	2955.06	0	0.926823
13.38	0.0273509	0.00866395	0.0305256	0.00115363	0.0186256	-0.000292901	-0.716799	52.2165	2955.01	0	-0.567315
13.4	0.0272848	0.00912578	0.0305197	-0.00402681	0.0230915	-0.000292901	-0.728656	52.6627	2954.96	0	0.909059
13.42	0.0273052	0.00948531	0.0305139	0.00116273	0.0179766	-0.000293087	-0.714113	52.007	2954.93	0	-0.545957
13.44	0.0272393	0.00993251	0.03051	-0.00401862	0.02236	-0.000195391	-0.725722	52.4359	2954.9	0	0.908564
13.46	0.0272599	0.0102769	0.0305041	0.00116947	0.0172179	-0.000293087	-0.711146	51.7753	2954.89	0	-0.532833
13.48	0.0271943	0.0107091	0.0304963	-0.00401075	0.0216098	-0.000390876	-0.72265	52.1928	2954.86	0	0.904993
13.5	0.0272152	0.0110389	0.0304904	0.0011775	0.0164937	-0.000293273	-0.707889	51.5177	2954.87	0	-0.509798
13.52	0.0271498	0.0114536	0.0304846	-0.00400563	0.0207308	-0.000293273	-0.719075	51.9158	2954.85	0	0.894744
13.54	0.0271686	0.0117864	0.030508	0.0010524	0.0166424	0.00117281	-0.707421	51.404	2954.99	0	-0.368983
13.56	0.0271014	0.012184	0.0304904	-0.0041045	0.0198792	-0.000879541	-0.715949	51.6877	2954.9	0	0.915981
13.58	0.0271209	0.0124805	0.0304885	0.00109093	0.0148243	-9.77889e-05	-0.701176	51.0103	2954.89	0	-0.446383
13.6	0.0270545	0.0128684	0.0304865	-0.00406864	0.0193977	-9.76957e-05	-0.713813	51.5079	2954.69	0	0.938168
13.62	0.0270689	0.0131838	0.0305432	0.000800746	0.0157696	0.00283271	-0.702958	51.0183	2954.81	0	-0.18315
13.64	-0.0342089	0.0135581	0.0305705	-0.00435118	0.0187139	0.0013656	-0.705158	51.1786	2954.92	0	1.23016
13.66	-0.0342003	0.0137896	0.0305568	0.000543467	0.011574	-0.000682659	-0.691285	50.4152	2954.94	0	-0.360048
13.68	-0.0342885	0.0141148	0.0305627	-0.00526731	0.0162595	0.000292622	-0.702265	50.8508	2955.01	0	1.14003
13.7	-0.0342669	0.0143254	0.0305958	0.001315	0.0105309	0.0016571	-0.686901	50.1676	2955.13	0	-0.439274
13.72	-0.034335	0.0146128	0.0305705	-0.00407679	0.0143713	-0.00126706	-0.696951	50.5029	2954.99	0	0.835855
13.74	-0.0342986	0.0148213	0.0305627	0.00221159	0.010424	-0.000390038	-0.685594	49.9818	2954.87	0	-0.574684
13.76	-0.0343548	0.0151316	0.0305568	-0.00334555	0.0155156	-0.000292622	-0.698682	50.4092	2954.82	0	0.85173
13.78	-0.0343104	0.0153558	0.030551	0.00269825	0.0112082	-0.000292622	-0.686185	49.8281	2954.78	0	-0.540582
13.8	-0.0343524	0.015675	0.0305451	-0.0024804	0.0159597	-0.000292715	-0.698139	50.2044	2954.78	0	0.807367
13.82	-0.0343081	0.0159132	0.0305393	0.00270409	0.011914	-0.000292808	-0.686468	49.6563	2954.75	0	-0.413212
13.84	-0.0343501	0.0162336	0.0305315	-0.00247652	0.0160158	-0.000390504	-0.696748	49.9738	2954.72	0	0.886819
13.86	-0.0343059	0.0164642	0.0305236	0.00270481	0.0115311	-0.000390504	-0.683784	49.3719	2954.7	0	-0.354578
13.88	-0.0343376	0.0167706	0.0305588	-0.00186054	0.0153218	0.00175675	-0.693354	49.6603	2954.66	0	0.83362
13.9	-0.0342838	0.0169972	0.0305588	0.00325635	0.0113313	0	-0.681554	49.0987	2954.65	0	-0.339958
13.92	-0.0343166	0.0172967	0.0305568	-0.00193789	0.0149714	-9.76026e-05	-0.690573	49.3623	2954.63	0	0.915924
13.94	-0.0342751	0.0175146	0.0305841	0.00251244	0.0108974	0.00136504	-0.678919	48.8248	2954.62	0	-0.109552
13.96	0.0268949	0.0177954	0.0306036	-0.00212059	0.0140375	0.000974257	-0.68423	49.026	2954.67	0	1.07919
13.98	0.026932	0.0179806	0.0305997	0.002227	0.00926144	-0.00019474	-0.673003	48.4616	2954.77	0	-0.0373272
14	-0.034326	0.0182111	0.0305958	-0.003155	0.0115263	-0.000194833	-0.679064	48.6192	2954.81	0	1.10291
