# t	yaw	pitch	roll	yaw_velocity	pitch_velocity	roll_velocity	wheel_velocity	X	Y	T	V	drive_imp	wheel_imp
11.29	-2.10555	-0.0123445	0.0572982	0.622657	-0.138958	-0.146346	-1.75427	1.73214	1.3543	63.6553	178.464	-0.1	0
11.3	-2.0947	-0.0134201	0.0560619	1.12517	-0.107561	-0.123629	-1.67885	1.72826	1.36211	61.5011	178.481	0	0
11.31	-2.08874	-0.0146781	0.0546954	0.634885	-0.125795	-0.136654	-1.73608	1.72442	1.36988	61.2468	178.485	-0.1	-0.2
11.32	-2.07795	-0.0137563	0.0538228	1.12628	0.0921713	-0.0872653	-2.20909	1.71939	1.37994	59.5118	178.477	0	0
11.33	-2.07199	-0.0130693	0.0526534	0.642398	0.0687023	-0.11694	-2.24875	1.7143	1.3898	59.2545	178.453	0	0
11.34	-2.07041	-0.0124541	0.051609	0.199968	0.0615196	-0.104436	-2.18916	1.70934	1.3998	59.0118	178.427	-0.1	0
11.35	-2.06326	-0.0119257	0.0507268	0.756655	0.0528446	-0.0882201	-2.23535	1.70452	1.4096	56.9176	178.408	-0.1	0
11.36	-2.05113	-0.0112279	0.0498218	1.25	0.0697752	-0.0904985	-2.1486	1.69954	1.41949	54.9076	178.386	0	0
11.37	-2.04395	-0.0107372	0.0490255	0.755326	0.0490736	-0.0796281	-2.18832	1.69481	1.42936	54.6649	178.367	-0.1	0
11.38	-2.03175	-0.0102265	0.0481443	1.25491	0.0510709	-0.0881199	-2.19893	1.69	1.43913	52.7101	178.35	0	0
11.39	-2.02453	-0.00976825	0.0474344	0.754113	0.0458226	-0.0709947	-2.17078	1.68536	1.44908	52.4847	178.333	-0.1	0
11.4	-2.01229	-0.00935128	0.0468169	1.25598	0.041697	-0.0617452	-2.20884	1.68081	1.45892	50.5781	178.323	0	0
11.41	-2.00505	-0.00892439	0.0461331	0.753458	0.042689	-0.0683825	-2.16588	1.67625	1.46892	50.369	178.308	-0.1	0
11.42	-1.9929	-0.00842795	0.0457137	1.24518	0.0496442	-0.0419375	-2.23551	1.67192	1.47906	48.556	178.336	0	0
11.43	-1.98569	-0.00786021	0.0450039	0.749288	0.0567743	-0.0709839	-2.25217	1.66733	1.48928	48.3889	178.366	-0.1	0.2
11.44	-1.9732	-0.00919995	0.0445913	1.26956	-0.133974	-0.0412606	-1.72604	1.66394	1.49742	46.2184	178.377	-0.1	0
11.45	-1.95624	-0.0105389	0.0445565	1.7176	-0.133896	-0.00347756	-1.77859	1.66077	1.50564	44.493	178.361	-0.1	0.2
11.46	-1.93491	-0.0137446	0.0446848	2.14694	-0.320571	0.0128277	-1.24312	1.65865	1.51179	42.5915	178.374	-0.1	0
11.47	-1.91028	-0.0168032	0.0446234	2.4782	-0.305858	-0.00614189	-1.23816	1.65618	1.518	40.9858	178.401	-0.1	-0.2
11.48	-1.88266	-0.0177437	0.0452931	2.78267	-0.0940468	0.0669744	-1.75509	1.6531	1.52665	39.6676	178.425	0	0
11.49	-1.86149	-0.0189187	0.0459142	2.14109	-0.117503	0.0621047	-1.83191	1.6502	1.53517	39.4224	178.445	0	0
11.5	-1.84623	-0.0200277	0.0466025	1.55007	-0.110904	0.0688314	-1.78831	1.64741	1.54392	39.232	178.446	-0.1	0
11.51	-1.82691	-0.0211552	0.0477126	1.9593	-0.112751	0.111016	-1.90849	1.64494	1.55265	37.7242	178.432	0	0
11.52	-1.81327	-0.0221221	0.0484936	1.39244	-0.0966834	0.0780936	-1.85676	1.64225	1.56163	37.5735	178.405	0	0
11.53	-1.80477	-0.023204	0.0492234	0.879806	-0.108189	0.0729818	-1.83204	1.63942	1.57051	37.4179	178.365	-0.1	-0.2
11.54	-1.79181	-0.0221189	0.0503279	1.33521	0.108504	0.110452	-2.34396	1.63617	1.58195	36.3454	178.349	0	0
11.55	-1.78399	-0.0211683	0.0511459	0.824919	0.0950648	0.0817999	-2.38465	1.6329	1.59334	36.2341	178.377	0	0
11.56	-1.7808	-0.0202663	0.0519958	0.363769	0.0901992	0.0849877	-2.36173	1.62973	1.60479	36.116	178.38	0	0
11.57	-1.78179	-0.0195084	0.0528715	-0.0503204	0.0757935	0.0875708	-2.44915	1.62681	1.61622	36.0401	178.352	-0.1	0
11.58	-1.76946	-0.0182805	0.0540891	1.28221	0.122788	0.121763	-2.39242	1.62372	1.62789	34.6294	178.282	0.1	0
11.59	-1.77165	-0.0175084	0.054989	-0.166068	0.0772087	0.0899885	-2.39526	1.62056	1.63934	35.8295	178.245	-0.1	0
11.6	-1.76043	-0.0163921	0.0566145	1.17645	0.111625	0.16255	-2.38111	1.61784	1.651	34.4008	178.256	0.1	0
11.61	-1.76349	-0.0157584	0.0574448	-0.24388	0.0633754	0.08303	-2.50004	1.61485	1.66239	35.6777	178.31	-0.1	0
11.62	-1.75306	-0.0146442	0.059023	1.1026	0.111419	0.157816	-2.36098	1.61207	1.67404	34.2089	178.35	0.1	0
11.63	-1.75699	-0.0140112	0.060005	-0.328175	0.0633034	0.0982072	-2.4012	1.60907	1.68548	35.4224	178.347	-0.1	0
11.64	-1.74734	-0.0129608	0.0617035	1.03058	0.105031	0.169846	-2.34603	1.60628	1.69705	33.9751	178.324	0.1	0
11.65	-1.75197	-0.0124676	0.0628072	-0.391027	0.0493227	0.110366	-2.40509	1.60336	1.70838	35.2028	178.295	-0.1	0
11.66	-1.74297	-0.011475	0.0646242	0.971366	0.0992646	0.1817	-2.32185	1.60067	1.71992	33.7604	178.264	0.1	0
11.67	-1.74816	-0.0111203	0.0658185	-0.437303	0.0354678	0.119437	-2.4901	1.59795	1.73118	35.0217	178.25	-0.1	0
11.68	-1.73972	-0.0100927	0.0677504	0.923146	0.102755	0.19319	-2.31291	1.59534	1.74279	33.5742	178.234	0.1	0
11.69	-1.74541	-0.00978409	0.0690343	-0.479654	0.0308655	0.128387	-2.47927	1.59266	1.75406	34.8255	178.232	-0.1	0
11.7	-1.73747	-0.00862685	0.0707026	0.881027	0.115723	0.16683	-2.37045	1.58997	1.76583	33.4389	178.217	0.1	0
11.71	-1.74347	-0.00823178	0.0721004	-0.499824	0.0395073	0.139778	-2.54316	1.5873	1.77726	34.6901	178.224	-0.1	0
11.72	-1.73575	-0.00696809	0.0739935	0.867289	0.12637	0.189312	-2.3749	1.58469	1.78918	33.2795	178.226	0.1	0
11.73	-1.74209	-0.00648902	0.0752701	-0.527321	0.0479066	0.127663	-2.51227	1.58183	1.80076	34.517	178.19	0	0.2
11.74	-1.74398	-0.00769213	0.0774516	-0.103019	-0.120311	0.218146	-1.94845	1.57989	1.81025	34.0183	178.18	0	0
11.75	-1.74168	-0.00868545	0.0788533	0.319733	-0.0993325	0.140169	-1.98928	1.57722	1.81964	33.9358	178.189	0	0
11.76	-1.74361	-0.0097212	0.0805141	-0.0992288	-0.103575	0.166086	-1.9664	1.57481	1.82929	33.8708	178.185	0	0
11.77	-1.74159	-0.0106433	0.0820674	0.304757	-0.0922132	0.155322	-2.1129	1.57219	1.8388	33.8085	178.142	0	-0.2
11.78	-1.74399	-0.00959954	0.0843437	-0.111937	0.104379	0.227634	-2.51146	1.5694	1.85104	34.1665	178.098	0.1	0
11.79	-1.75204	-0.00885757	0.0857701	-0.672229	0.0741964	0.142637	-2.49698	1.56609	1.86318	35.4144	178.058	0	0
11.8	-1.75577	-0.0079539	0.0879196	-0.229546	0.0903677	0.214956	-2.6113	1.56343	1.87541	35.3556	178.031	0.1	0
11.81	-1.76491	-0.00700532	0.0892636	-0.769062	0.0948578	0.1344	-2.54018	1.55995	1.88796	36.6959	177.986	0	0.2
11.82	-1.76944	-0.00780651	0.0911028	-0.327313	-0.0801196	0.183921	-2.14105	1.55734	1.89823	36.1866	177.905	0	0
11.83	-1.76959	-0.00828267	0.0925324	0.120485	-0.0476158	0.142952	-2.28408	1.55411	1.90847	36.1878	177.778	0.1	0
11.84	-1.78334	-0.00920092	0.0938963	-1.23384	-0.0918248	0.136397	-2.24356	1.55089	1.91923	37.6399	177.606	0	0
11.85	-1.79099	-0.0100273	0.0955218	-0.614669	-0.0826367	0.162551	-2.37859	1.54746	1.92963	37.4167	177.573	0	0
11.86	-1.79435	-0.0104011	0.0982399	-0.18986	-0.0373811	0.271806	-2.24285	1.54474	1.94052	37.3129	177.577	0.1	-0.2
11.87	-1.80359	-0.00899434	0.100641	-0.737146	0.140676	0.240096	-2.72037	1.54169	1.95409	39.191	177.614	0.1	0
11.88	-1.81764	-0.00818835	0.101563	-1.19891	0.0805987	0.0922449	-2.90931	1.53736	1.96703	40.568	177.625	0.1	0
11.89	-1.83651	-0.00749935	0.103173	-1.67738	0.0689	0.160984	-2.87214	1.53335	1.98044	42.0283	177.6	0	0.2
11.9	-1.84978	-0.00858411	0.105873	-1.14911	-0.108475	0.269937	-2.37428	1.53049	1.99152	41.3298	177.589	0	0
11.91	-1.85801	-0.00913001	0.107141	-0.646405	-0.0545902	0.126884	-2.31721	1.52631	2.0025	41.2206	177.631	0.1	0
11.92	-1.87121	-0.0102586	0.108827	-1.12514	-0.112862	0.16857	-2.48875	1.52272	2.01342	42.6649	177.68	0.1	-0.2
11.93	-1.88928	-0.00951455	0.110694	-1.57392	0.074408	0.186692	-2.8776	1.51829	2.02707	44.6505	177.697	0.1	0
11.94	-1.91122	-0.00919326	0.111496	-1.94817	0.0321293	0.0801601	-2.94618	1.51286	2.04029	46.1435	177.718	0	0
11.95	-1.92724	-0.0083827	0.112648	-1.36022	0.0810555	0.115226	-2.91641	1.50709	2.0535	45.9297	177.723	0.1	0
11.96	-1.94752	-0.00789436	0.113398	-1.77945	0.0488346	0.0749931	-2.93526	1.5012	2.06672	47.4541	177.738	0.1	0
11.97	-1.97148	-0.00773352	0.11386	-2.13861	0.016084	0.0462599	-2.97559	1.49487	2.0798	49.0087	177.766	0	0
11.98	-1.98948	-0.00705714	0.114572	-1.54625	0.0676376	0.0711799	-2.95569	1.48819	2.09282	48.7673	177.774	0.1	0
11.99	-2.01175	-0.00675346	0.114991	-1.96842	0.0303679	0.0418946	-2.96884	1.48144	2.10582	50.3153	177.742	0.1	0
12	-2.03791	-0.00688119	0.116493	-2.34691	-0.0127728	0.150142	-3.0206	1.47524	2.11903	51.905	177.695	0	0
12.01	-2.05806	-0.0062366	0.116769	-1.75955	0.064459	0.0276595	-2.87008	1.46773	2.13202	51.642	177.646	0.1	0
12.02	-2.0823	-0.00605974	0.117738	-2.15135	0.0176862	0.0968575	-3.00974	1.46081	2.14521	53.2668	177.639	0.1	0
12.03	-2.10921	-0.00614162	0.117418	-2.41437	-0.008188	-0.03196	-3.02553	1.4527	2.15771	54.8622	177.632	0	0
12.04	-2.13009	-0.00591134	0.117744	-1.80058	0.0230272	0.0325687	-3.21227	1.44486	2.17009	54.6136	177.654	0.1	0
12.05	-2.15504	-0.00563317	0.118301	-2.22106	0.0278172	0.0556827	-2.98648	1.43691	2.18302	56.2324	177.634	0.1	0
12.06	-2.18322	-0.00591962	0.118186	-2.52402	-0.028645	-0.0114188	-3.19645	1.42838	2.19516	57.9032	177.638	0	0
12.07	-2.20478	-0.00536327	0.118012	-1.87757	0.0556352	-0.017453	-3.07317	1.41941	2.20739	57.582	177.65	0.1	0
12.08	-2.23007	-0.00495316	0.117418	-2.25449	0.0410114	-0.0594303	-3.0149	1.40986	2.21945	59.2547	177.645	0	0.2
12.09	-2.2492	-0.00620916	0.118302	-1.67877	-0.125601	0.0884533	-2.58108	1.40252	2.22988	58.3582	177.627	0	0
12.1	-2.26268	-0.00687328	0.117891	-1.11598	-0.0664122	-0.0411279	-2.60255	1.39424	2.2397	58.1044	177.645	0.1	0
12.11	-2.28057	-0.00782067	0.117225	-1.55382	-0.0947382	-0.0665739	-2.6266	1.38581	2.24949	59.7826	177.676	0.1	0
12.12	-2.30236	-0.00909412	0.116782	-1.94088	-0.127345	-0.044319	-2.63947	1.37718	2.25911	61.4618	177.693	0	0
12.13	-2.31849	-0.00994372	0.116152	-1.39189	-0.0849605	-0.0630394	-2.49762	1.36868	2.26864	61.0878	177.765	0.1	0
12.14	-2.33845	-0.011475	0.115681	-1.77608	-0.153127	-0.0470519	-2.48511	1.36054	2.27795	62.7128	177.861	0	-0.2
12.15	-2.35316	-0.0104351	0.115395	-1.21188	0.103988	-0.0285923	-3.00019	1.35052	2.28905	62.9508	177.879	0.1	0
12.16	-2.37235	-0.00969343	0.114124	-1.65851	0.0741689	-0.127114	-3.01987	1.33981	2.29953	64.6897	177.843	0.1	0
12.17	-2.39559	-0.00928867	0.113078	-2.06186	0.0404755	-0.104637	-3.05527	1.32903	2.30983	66.4315	177.807	0.1	0
12.18	-2.42258	-0.00912796	0.112922	-2.43723	0.0160716	-0.0155412	-3.0328	1.31873	2.32077	68.2024	177.776	0	0
12.19	-2.44322	-0.00835511	0.111156	-1.80526	0.0772852	-0.17662	-3.10538	1.30738	2.33059	67.8665	177.759	0.1	0
12.2	-2.4679	-0.00775253	0.109651	-2.21086	0.0602578	-0.150446	-3.11876	1.29604	2.34058	69.6728	177.79	0	0.2
12.21	-2.48648	-0.00862287	0.108989	-1.64699	-0.0870345	-0.0662684	-2.6104	1.28691	2.34951	68.7367	177.804	0	0
12.22	-2.49968	-0.00881917	0.107742	-1.12433	-0.0196293	-0.124661	-2.4786	1.27682	2.35766	68.3943	177.8	0.1	0
12.23	-2.5174	-0.00961461	0.10676	-1.56224	-0.0795443	-0.0982225	-2.68266	1.26737	2.36601	70.1769	177.8	0	0
12.24	-2.52988	-0.00955807	0.105947	-1.06304	0.00565387	-0.0812486	-2.42165	1.25723	2.37441	69.8338	177.801	0.1	0
12.25	-2.54694	-0.0103082	0.104899	-1.4998	-0.0750145	-0.104847	-2.72165	1.24759	2.38232	71.6166	177.802	0	0
12.26	-2.55879	-0.0101106	0.1039	-1.00121	0.0197612	-0.0998653	-2.47608	1.23737	2.39066	71.3078	177.845	0.1	0
12.27	-2.57528	-0.0106326	0.102479	-1.45007	-0.0521994	-0.142115	-2.70968	1.22725	2.39815	73.0937	177.863	0	0
12.28	-2.58661	-0.0104364	0.10151	-0.953669	0.0196188	-0.0968844	-2.50656	1.21696	2.40615	72.7395	177.879	0.1	0
12.29	-2.60269	-0.0107987	0.0995409	-1.42039	-0.0362262	-0.196947	-2.66137	1.2066	2.41331	74.5472	177.891	0	0
12.3	-2.61363	-0.0105177	0.0982909	-0.919129	0.0280995	-0.124998	-2.56887	1.1962	2.42113	74.2313	177.939	0.1	0
12.31	-2.62871	-0.0105391	0.0960702	-1.33116	-0.00214698	-0.222071	-2.63848	1.18543	2.4281	76.0669	177.998	0	0
12.32	-2.63854	-0.0101064	0.0944541	-0.817321	0.0432787	-0.16161	-2.6001	1.17462	2.43521	75.7051	178.031	0.1	0
12.33	-2.65317	-0.00981638	0.0923089	-1.30078	0.028998	-0.214522	-2.57979	1.16351	2.44208	77.568	178.074	0	0
12.34	-2.6626	-0.0093022	0.0906569	-0.784045	0.0514178	-0.1652	-2.65848	1.15254	2.44883	77.2012	178.086	0	0
12.35	-2.66751	-0.00825684	0.0891599	-0.345536	0.104536	-0.149696	-2.50652	1.14134	2.45583	76.8623	178.09	0.1	0
12.36	-2.6777	-0.00781289	0.087323	-0.865871	0.0443947	-0.183697	-2.69519	1.13043	2.46243	78.6923	178.094	0	0
12.37	-2.68328	-0.0068034	0.0859494	-0.421172	0.100949	-0.137356	-2.51546	1.11928	2.46943	78.3428	178.098	0.1	0
12.38	-2.6941	-0.00631283	0.0838463	-0.939636	0.0490564	-0.210313	-2.66938	1.10822	2.47576	80.1894	178.105	0	0.2
12.39	-2.69999	-0.00741541	0.0824866	-0.481241	-0.110258	-0.13597	-2.10639	1.09949	2.48175	79.398	178.15	0	0
12.4	-2.70132	-0.00818367	0.0802662	-0.0295668	-0.0768268	-0.222033	-2.11881	1.09026	2.48694	79.0877	178.209	0	0
12.41	-2.69865	-0.00872541	0.078385	0.363661	-0.0541735	-0.18812	-2.10291	1.08104	2.49219	78.737	178.251	0	0
12.42	-2.70007	-0.00958354	0.0764935	-0.0454316	-0.0858133	-0.189149	-2.14891	1.07195	2.49739	78.4042	178.262	0	0
12.43	-2.69763	-0.010139	0.0750033	0.332048	-0.0555435	-0.149019	-2.04849	1.06278	2.50289	78.0641	178.262	0	0
12.44	-2.69921	-0.0111247	0.0732529	-0.0690623	-0.0985724	-0.175047	-2.15586	1.05386	2.50811	77.7336	178.259	-0.1	0
12.45	-2.68744	-0.0113623	0.0719704	1.25525	-0.0237627	-0.128251	-2.00096	1.04471	2.51357	75.2939	178.253	0.1	-0.2
12.46	-2.69039	-0.0102779	0.0705624	-0.195618	0.10844	-0.140796	-2.57307	1.03352	2.52018	77.5471	178.25	0	0
12.47	-2.68925	-0.00907791	0.0685809	0.211402	0.120002	-0.198152	-2.64054	1.02216	2.5263	77.2505	178.289	0	0
12.48	-2.69207	-0.00791403	0.0668071	-0.190209	0.116388	-0.17738	-2.61231	1.0108	2.53271	76.9569	178.34	0	0.2
12.49	-2.69056	-0.00870122	0.065445	0.220955	-0.0787189	-0.136207	-2.09214	1.00184	2.53825	76.1556	178.366	-0.1	0
12.5	-2.68354	-0.00937316	0.0637254	0.767869	-0.0671937	-0.171961	-2.09251	0.992724	2.54327	73.7239	178.368	0	0
12.51	-2.681	-0.0102187	0.0623784	0.316788	-0.0845556	-0.134704	-2.06477	0.98375	2.54856	73.4104	178.361	-0.1	0
12.52	-2.67301	-0.0110298	0.0608509	0.858622	-0.0811097	-0.152749	-2.08603	0.974815	2.55359	71.0415	178.351	0	0
12.53	-2.6696	-0.0119576	0.0596001	0.396352	-0.0927838	-0.125073	-2.01723	0.965941	2.55888	70.7364	178.342	-0.1	0
12.54	-2.66079	-0.0129241	0.0583727	0.93478	-0.0966439	-0.122744	-2.0837	0.957242	2.56403	68.4345	178.33	0	0
12.55	-2.65667	-0.0139417	0.0571555	0.461306	-0.101761	-0.121724	-1.97112	0.948451	2.5693	68.1389	178.323	-0.1	0
12.56	-2.64721	-0.0150401	0.0561693	0.99501	-0.109845	-0.0986181	-2.03621	0.939929	2.57454	65.8924	178.316	-0.1	-0.2
12.57	-2.6333	-0.0139262	0.0554458	1.44753	0.111398	-0.072344	-2.47424	0.929089	2.58105	64.1579	178.311	0.1	0
12.58	-2.63402	-0.0132942	0.054109	-0.0165812	0.0632002	-0.133688	-2.507	0.918354	2.58736	65.7986	178.31	-0.1	0
12.59	-2.62139	-0.0123574	0.0534324	1.31355	0.0936728	-0.0676509	-2.44336	0.907667	2.59391	63.6234	178.311	0	0
12.6	-2.61377	-0.0116999	0.0524389	0.813027	0.0657527	-0.0993583	-2.49164	0.897104	2.60025	63.3377	178.313	0	0
12.61	-2.61069	-0.0111202	0.0515362	0.354464	0.0579723	-0.0902716	-2.42097	0.886578	2.60676	63.0719	178.318	-0.1	0
12.62	-2.60218	-0.0106038	0.0508489	0.896208	0.0516342	-0.0687249	-2.47121	0.876272	2.61325	60.9386	178.321	0	0
12.63	-2.59833	-0.0101237	0.0499282	0.42755	0.0480128	-0.0920687	-2.40408	0.865841	2.6197	60.6887	178.322	-0.1	0
12.64	-2.58913	-0.00966474	0.0493903	0.96099	0.0458974	-0.0537943	-2.42608	0.855621	2.62627	58.6121	178.323	-0.1	0
12.65	-2.57514	-0.00917767	0.0486752	1.4382	0.048707	-0.0715066	-2.39393	0.845318	2.63262	56.5969	178.327	0	0
12.66	-2.56628	-0.00882586	0.0481357	0.923381	0.0351818	-0.0539549	-2.36985	0.83517	2.63915	56.3364	178.332	-0.1	0
12.67	-2.55255	-0.00850392	0.0478113	1.40916	0.0321939	-0.0324402	-2.38934	0.825198	2.64575	54.3784	178.335	0	0
12.68	-2.54396	-0.00827123	0.0473047	0.894095	0.023269	-0.0506528	-2.34408	0.815205	2.65233	54.1302	178.338	-0.1	0
12.69	-2.53047	-0.00804751	0.0471532	1.38218	0.0223717	-0.01515	-2.3396	0.805394	2.65904	52.2188	178.341	0	0
12.7	-2.52208	-0.00798548	0.0468437	0.873281	0.00620261	-0.030956	-2.35804	0.795675	2.66569	51.9874	178.341	-0.1	0
12.71	-2.50881	-0.00785194	0.0466907	1.35908	0.013354	-0.0152994	-2.30214	0.785939	2.67237	50.1263	178.342	0	0
12.72	-2.5006	-0.00788862	0.0466434	0.853783	-0.00366783	-0.00472777	-2.317	0.77642	2.67914	49.9012	178.343	-0.1	0
12.73	-2.48747	-0.00794545	0.0467277	1.3455	-0.00568256	0.00842959	-2.33271	0.767025	2.6859	48.0958	178.341	-0.1	0
12.74	-2.46993	-0.00788996	0.0469467	1.7855	0.00554919	0.0218965	-2.2693	0.757575	2.69275	46.3525	178.337	0	0
12.75	-2.45786	-0.00800622	0.0472265	1.23972	-0.0116261	0.0279859	-2.28319	0.748332	2.69964	46.1241	178.336	-0.1	0
12.76	-2.44125	-0.00812884	0.0476801	1.69471	-0.0122624	0.045361	-2.29109	0.739234	2.70658	44.4266	178.332	0	0
12.77	-2.43006	-0.00831114	0.0481332	1.15301	-0.0182298	0.0453055	-2.23556	0.730175	2.7136	44.2132	178.331	-0.1	0
12.78	-2.41425	-0.00848914	0.0488806	1.61659	-0.0178004	0.0747398	-2.24304	0.72131	2.72072	42.5631	178.326	0	0
12.79	-2.40376	-0.00880742	0.0494723	1.08524	-0.0318279	0.0591721	-2.25027	0.712514	2.72777	42.3687	178.321	-0.1	0
12.8	-2.38863	-0.00902207	0.0503066	1.55131	-0.0214647	0.0834271	-2.19974	0.703744	2.73491	40.7657	178.314	0	0
12.81	-2.37875	-0.00940519	0.0512565	1.02797	-0.0383119	0.0949968	-2.22042	0.695205	2.74211	40.5841	178.308	-0.1	0
12.82	-2.36414	-0.00977602	0.0522383	1.50312	-0.0370828	0.0981804	-2.23049	0.68673	2.74922	39.0281	178.3	0	0
12.83	-2.35478	-0.0102077	0.0533911	0.979858	-0.043173	0.11528	-2.1771	0.678369	2.7565	38.8584	178.293	-0.1	0
12.84	-2.34063	-0.010656	0.054751	1.46194	-0.0448271	0.135985	-2.21059	0.67021	2.76374	37.3496	178.284	0	0
12.85	-2.3317	-0.0111469	0.0560098	0.940588	-0.0490872	0.125881	-2.13643	0.662004	2.77103	37.1911	178.275	0	0
12.86	-2.32745	-0.0118675	0.0574427	0.477214	-0.0720618	0.143293	-2.17335	0.654081	2.77834	37.0579	178.265	-0.1	0
12.87	-2.31795	-0.0125151	0.0587018	1.00693	-0.064757	0.125906	-2.23263	0.646105	2.78551	35.615	178.273	0	0
12.88	-2.3133	-0.0130779	0.0602362	0.522442	-0.0562797	0.153439	-2.16748	0.638207	2.7931	35.5343	178.309	-0.1	0
12.89	-2.30352	-0.0136769	0.0617277	1.0423	-0.0599062	0.149148	-2.27126	0.630361	2.80042	34.136	178.358	0	-0.2
12.9	-2.29862	-0.0121298	0.0632614	0.569777	0.15471	0.153369	-2.68507	0.620681	2.80982	34.5076	178.354	0	0
12.91	-2.29804	-0.0108891	0.0648922	0.145038	0.124076	0.163084	-2.75979	0.611104	2.81902	34.4134	178.352	0	0
12.92	-2.30136	-0.00966823	0.0666113	-0.242986	0.122086	0.171908	-2.65835	0.60148	2.82838	34.3106	178.346	0	0.2
12.93	-2.30031	-0.0104825	0.0686678	0.180802	-0.0814307	0.205655	-2.16059	0.593838	2.83597	33.723	178.321	-0.1	0
12.94	-2.29464	-0.0113385	0.070169	0.640322	-0.0855998	0.150123	-2.028	0.586101	2.8431	32.2633	178.299	0	-0.2
12.95	-2.29331	-0.0106942	0.0723127	0.230763	0.0644294	0.214367	-2.51538	0.577282	2.85195	32.5394	178.31	0	0
12.96	-2.296	-0.0103088	0.0738466	-0.172134	0.0385484	0.15339	-2.3739	0.568236	2.86044	32.3881	178.326	0	0
12.97	-2.29474	-0.0098911	0.0759456	0.229566	0.0417649	0.209898	-2.44982	0.559499	2.86902	32.3024	178.312	0	0
12.98	-2.29712	-0.00975091	0.0773938	-0.132517	0.0140199	0.14482	-2.38935	0.550619	2.87724	32.1799	178.305	0	0
12.99	-2.2956	-0.00985227	0.0791644	0.259402	-0.0101363	0.177063	-2.34285	0.542079	2.88501	31.9794	178.278	0	0
13	-2.2982	-0.0104541	0.0806866	-0.15817	-0.0601865	0.152221	-2.14289	0.533672	2.89243	31.7747	178.272	0	0
13.01	-2.29661	-0.0113035	0.0829943	0.262461	-0.0849325	0.230765	-2.10571	0.526127	2.8999	31.6	178.293	0	-0.2
13.02	-2.29895	-0.0105955	0.0854627	-0.101437	0.0707963	0.246838	-2.54326	0.517305	2.90909	31.9068	178.326	0.1	0
13.03	-2.30669	-0.0102872	0.0871998	-0.643669	0.0308314	0.173718	-2.3756	0.508095	2.91778	32.9966	178.35	0	0
13.04	-2.31	-0.0101089	0.0894453	-0.19126	0.0178331	0.224546	-2.48459	0.499315	2.92625	32.8659	178.345	0.1	0
13.05	-2.31892	-0.0101779	0.0912285	-0.750765	-0.00690781	0.178324	-2.38043	0.49018	2.93459	34.0619	178.307	0	0
13.06	-2.32338	-0.0101569	0.0932911	-0.294846	0.00210274	0.206254	-2.51184	0.481239	2.94286	34.0151	178.205	0.1	0
13.07	-2.33323	-0.0102236	0.0948697	-0.829735	-0.00667265	0.15786	-2.4517	0.4718	2.95114	35.3477	178.048	0	0
13.08	-2.33842	-0.0100899	0.0971337	-0.357815	0.0133726	0.226407	-2.51077	0.462697	2.9596	35.1998	177.97	0.1	0
13.09	-2.3484	-0.0102844	0.0988566	-0.832606	-0.0194494	0.172286	-2.4571	0.453145	2.96771	36.449	177.921	0.1	0
13.1	-2.36328	-0.0110836	0.1012	-1.30729	-0.0799192	0.234333	-2.57948	0.44418	2.97598	37.7627	177.876	0	0
13.11	-2.37312	-0.0112317	0.103076	-0.811479	-0.0148125	0.187652	-2.40823	0.434543	2.98428	37.6584	177.874	0.1	0
13.12	-2.38758	-0.0121123	0.104972	-1.24935	-0.0880552	0.189542	-2.64416	0.425429	2.99242	39.0147	177.887	0	0
13.13	-2.39718	-0.0123423	0.107105	-0.777569	-0.0230003	0.213269	-2.40426	0.415741	3.00069	38.8629	177.863	0.1	-0.2
13.14	-2.41204	-0.0110939	0.109415	-1.24962	0.124838	0.231085	-2.99983	0.404454	3.01068	40.8039	177.821	0.1	0
13.15	-2.43111	-0.0103739	0.110481	-1.65494	0.0719957	0.106523	-3.11928	0.39263	3.01976	42.2182	177.809	0.1	0
13.16	-2.45411	-0.00993775	0.111821	-2.04524	0.0436181	0.13407	-3.05596	0.380669	3.02886	43.6431	177.802	0	0
13.17	-2.47121	-0.00898635	0.112893	-1.45658	0.0951406	0.107173	-3.0405	0.368275	3.03767	43.4737	177.809	0.1	0
13.18	-2.49262	-0.00847765	0.114022	-1.87877	0.0508694	0.112929	-3.05996	0.355693	3.04614	44.9109	177.777	0.1	0
13.19	-2.51783	-0.00835407	0.114494	-2.25377	0.0123581	0.0471562	-3.07405	0.342938	3.0543	46.3866	177.729	0	0
13.2	-2.53709	-0.00802975	0.115773	-1.6462	0.0324325	0.127947	-3.2192	0.330516	3.06239	46.1627	177.684	0.1	0
13.21	-2.56055	-0.00765534	0.117302	-2.07628	0.0374404	0.152813	-3.02086	0.317793	3.07119	47.6957	177.678	0.1	0
13.22	-2.58768	-0.00797751	0.118142	-2.42095	-0.0322165	0.084091	-3.19913	0.304742	3.07868	49.2018	177.648	0	0
13.23	-2.60872	-0.00754924	0.119058	-1.821	0.0428266	0.0915311	-3.10263	0.291544	3.08663	48.9754	177.646	0.1	0
13.24	-2.63288	-0.0074574	0.119552	-2.12893	0.00918442	0.0494279	-3.10143	0.277873	3.09368	50.4819	177.647	0.1	0
13.25	-2.66062	-0.00769144	0.119314	-2.47924	-0.0234043	-0.0237621	-3.15541	0.263987	3.10034	52.0751	177.672	0	0
