# t	yaw	pitch	roll	yaw_velocity	pitch_velocity	roll_velocity	wheel_velocity	T	V	drive_imp	wheel_imp
33.74	-0.658837	-0.00559901	0.0287806	0.169066	-0.0137655	-0.00206977	0.416097	17.5982	2955	5.90296	-0.691074
33.76	-0.662499	-0.00579299	0.0287392	-0.219012	-0.00969889	-0.00207275	0.401444	18.0271	2955	-5.89516	0.0392847
33.78	-0.65971	-0.00600598	0.0287142	0.168118	-0.0106496	-0.00124518	0.405232	17.3213	2955	5.90225	-0.756129
33.8	-0.663382	-0.00610699	0.0286685	-0.219552	-0.00505063	-0.00228547	0.392714	17.707	2955.02	-5.89735	0.0785517
33.82	-0.660599	-0.00623578	0.0286332	0.167728	-0.00643942	-0.00176858	0.393498	16.981	2955.03	5.90125	-0.768515
33.84	-0.664277	-0.00625242	0.0285978	-0.21988	-0.00083202	-0.00177072	0.380079	17.3756	2955.04	-5.89866	0.0838797
33.86	-0.661498	-0.00628779	0.0286207	0.167434	-0.00176847	0.00114599	0.387121	16.682	2955.04	5.89959	-0.712307
33.88	-0.665178	-0.00626126	0.0286477	-0.220024	0.00132644	0.00135321	0.369082	17.1796	2954.99	-5.89861	0.0432551
33.9	-0.662399	-0.00625866	0.0286436	0.167439	0.000129826	-0.000208057	0.376494	16.5087	2955.04	5.89974	-0.752159
33.92	-0.666055	-0.00616913	0.0286311	-0.218639	0.00447652	-0.000624452	0.359201	16.9465	2955.1	-5.89862	0.0836456
33.94	-0.663269	-0.00609607	0.0285998	0.167919	0.00365302	-0.00156248	0.370426	16.3022	2955.23	5.89877	-0.681535
33.96	-0.666913	-0.00596659	0.0285665	-0.217931	0.0064739	-0.00166846	0.354904	16.8258	2955.35	-5.89913	0.1393
33.98	-0.664099	-0.00588061	0.0285665	0.169575	0.00429901	0	0.365901	16.2472	2955.43	5.89953	-0.636393
34	-0.667723	-0.00574916	0.0285351	-0.216702	0.00657253	-0.00156593	0.354095	16.827	2955.43	-5.89857	0.176093
34.02	-0.664893	-0.00567652	0.0285247	0.170591	0.00363237	-0.000522379	0.366387	16.3104	2955.45	5.9001	-0.601528
34.04	-0.668503	-0.0055574	0.0284975	-0.215883	0.00595585	-0.00135908	0.356895	16.888	2955.46	-5.89822	0.214445
34.06	-0.665685	-0.00550879	0.0284682	0.169803	0.00243024	-0.00146506	0.36137	16.3389	2955.47	5.9006	-0.681396
34.08	-0.669314	-0.0053954	0.0284619	-0.216916	0.00566994	-0.000314135	0.357486	16.9634	2955.23	-5.89885	0.208162
34.1	-0.666506	-0.00534808	0.0284389	0.169279	0.00236556	-0.00115242	0.367133	16.4095	2955.22	5.89977	-0.636263
34.12	-0.670136	-0.00520776	0.0284263	-0.217091	0.007016	-0.000629015	0.356955	16.8698	2955.23	-5.89985	0.258207
34.14	-0.667325	-0.00513026	0.0284032	0.169452	0.00387535	-0.00115382	0.360741	16.2836	2955.19	5.89962	-0.627088
34.16	-0.670972	-0.00494068	0.0283738	-0.218036	0.00947868	-0.00147	0.354395	16.7195	2955.16	-5.90171	0.3157
34.18	-0.668173	-0.00481943	0.0283759	0.168776	0.00606284	0.000105053	0.360267	16.1501	2955.13	5.89819	-0.568723
34.2	-0.671829	-0.00461326	0.0283759	-0.218568	0.0103085	0	0.349165	16.6081	2955.12	-5.90197	0.307203
34.22	-0.669043	-0.00446078	0.0283927	0.167944	0.0076239	0.000840146	0.357594	16.0276	2955.11	5.89721	-0.549077
34.24	-0.672713	-0.00425101	0.0284242	-0.219445	0.0104886	0.00157375	0.342265	16.5237	2955.1	-5.90175	0.256112
34.26	-0.669922	-0.004082	0.0284871	0.168245	0.0084504	0.00314247	0.359195	16.0184	2954.9	5.89684	-0.485699
34.28	-0.673571	-0.00388121	0.0285852	-0.218293	0.0100396	0.00490919	0.344485	16.5568	2954.86	-5.90103	0.297336
34.3	-0.670758	-0.00373684	0.0286976	0.169521	0.00721831	0.0056196	0.352395	16.0014	2954.88	5.89892	-0.53192
34.32	-0.674406	-0.0035162	0.0288055	-0.218284	0.0110321	0.00539077	0.343603	16.4846	2954.91	-5.90124	0.325349
34.34	-0.67159	-0.0033547	0.0289252	0.169602	0.00807494	0.00598915	0.350162	15.9339	2954.94	5.89902	-0.517127
34.36	-0.675233	-0.00313527	0.0290507	-0.218031	0.0109714	0.00627227	0.344407	16.5005	2954.77	-5.90086	0.34041
34.38	-0.672409	-0.0029888	0.0291776	0.169933	0.00732344	0.00634743	0.352533	16.0039	2954.66	5.89958	-0.501128
34.4	-0.676049	-0.00277033	0.0293101	-0.217898	0.0109237	0.00662506	0.344484	16.4815	2954.71	-5.90042	0.344327
34.42	-0.673229	-0.00260742	0.0294015	0.169665	0.00814511	0.00456907	0.348141	15.9105	2954.79	5.89972	-0.51523
34.44	-0.676871	-0.00237421	0.029531	-0.21815	0.0116607	0.006474	0.338865	16.3848	2954.85	-5.90005	0.319646
34.46	-0.674054	-0.00218656	0.0296237	0.169348	0.00938246	0.00463566	0.344558	15.8167	2954.9	5.89958	-0.510362
34.48	-0.677693	-0.0019269	0.0296981	-0.218007	0.0129831	0.00371812	0.339872	16.3257	2954.88	-5.90076	0.388296
34.5	-0.674873	-0.00174797	0.0297722	0.169436	0.00894621	0.0037089	0.349826	15.8927	2954.95	5.89943	-0.455544
34.52	-0.678496	-0.00154006	0.0298343	-0.217081	0.0103959	0.00310037	0.342169	16.475	2955.11	-5.89884	0.362247
34.54	-0.675659	-0.00139153	0.0299161	0.170564	0.00742613	0.00409065	0.358437	16.0619	2955.22	5.89993	-0.37539
34.56	-0.679253	-0.00121868	0.0299917	-0.215517	0.00864272	0.00378136	0.347469	16.5884	2955.19	-5.89728	0.390445
34.58	-0.67641	-0.00109693	0.0301265	0.170833	0.00608767	0.00674287	0.363896	16.1729	2955.25	5.90037	-0.351621
34.6	-0.680019	-0.000964347	0.0302312	-0.216419	0.00662895	0.00523468	0.356679	16.7669	2955.33	-5.89731	0.391262
34.62	-0.677175	-0.00090687	0.03031	0.170792	0.00287382	0.00393875	0.367684	16.3731	2955.41	5.9016	-0.402664
34.64	-0.680782	-0.000829424	0.0303945	-0.216294	0.0038723	0.00422271	0.361727	16.9568	2955.43	-5.89577	0.345608
34.66	-0.67793	-0.000803447	0.0304826	0.171135	0.00129886	0.00440665	0.37807	16.5682	2955.44	5.90173	-0.35202
34.68	-0.681532	-0.000763516	0.030588	-0.216095	0.00199656	0.00527119	0.365994	17.0998	2955.46	-5.89453	0.312742
34.7	-0.739914	-0.00076509	0.0305158	0.169394	-7.87288e-05	-0.00360981	0.378855	16.6667	2955.51	5.90158	-0.433336
34.72	-0.743506	-0.000727224	0.0303611	-0.215598	0.00189334	-0.00773603	0.37579	17.2226	2955.55	-5.896	0.433904
34.74	-0.740682	-0.00075104	0.0303709	0.169362	-0.00119084	0.000490714	0.3878	16.8279	2955.37	5.90105	-0.376557
34.76	-0.744312	-0.000746239	0.0302766	-0.217952	0.000240083	-0.00471817	0.37264	17.2769	2955.24	-5.89614	0.322699
34.78	-0.741498	-0.000789992	0.0302056	0.168797	-0.00218767	-0.00354825	0.380346	16.8111	2955.07	5.90164	-0.470102
34.8	-0.745123	-0.000742703	0.0301305	-0.217719	0.00236447	-0.00375453	0.378022	17.2047	2955.07	-5.8984	0.457463
34.82	-0.742309	-0.000782276	0.030079	0.168661	-0.00197866	-0.00257427	0.377572	16.7456	2955.07	5.90155	-0.48155
34.84	-0.745937	-0.000734608	0.0300155	-0.21785	0.00238339	-0.00317441	0.378846	17.1997	2955.05	-5.89884	0.475406
34.86	-0.743123	-0.000772431	0.0299758	0.168563	-0.00189113	-0.00198735	0.37675	16.7203	2955.06	5.90138	-0.480429
34.88	-0.746751	-0.000721552	0.0299161	-0.217901	0.00254396	-0.0029861	0.378654	17.1734	2955.05	-5.89916	0.488605
34.9	-0.74394	-0.000772173	0.0298622	0.168407	-0.00253108	-0.00269255	0.379491	16.7733	2955	5.90118	-0.469824
34.92	-0.747568	-0.000731379	0.0298003	-0.218044	0.00203971	-0.00309749	0.378276	17.1753	2955.03	-5.89911	0.477723
34.94	-0.744757	-0.000776156	0.0297622	0.168372	-0.00223885	-0.00190157	0.378357	16.7302	2955.03	5.90098	-0.465352
34.96	-0.748387	-0.000736572	0.0297101	-0.218111	0.00197922	-0.00260621	0.379347	17.1745	2955.04	-5.89942	0.492914
34.98	-0.745577	-0.000796214	0.0296679	0.168228	-0.00298211	-0.00210833	0.380681	16.781	2954.99	5.9009	-0.463344
35	-0.749208	-0.00076781	0.0296177	-0.218227	0.00142019	-0.00251383	0.38003	17.1922	2955.01	-5.8994	0.486537
35.02	-0.746398	-0.000837907	0.0295633	0.168311	-0.00350484	-0.00271974	0.38411	16.8401	2954.87	5.90071	-0.440448
35.04	-0.750026	-0.000828272	0.0295229	-0.218203	0.000481738	-0.0020178	0.382386	17.2468	2954.9	-5.89926	0.484175
35.06	-0.747216	-0.000912805	0.0294926	0.168172	-0.00422666	-0.00151517	0.384327	16.8578	2954.88	5.90086	-0.460948
35.08	-0.750848	-0.000918419	0.0294542	-0.218343	-0.000280672	-0.0019215	0.384847	17.2939	2954.91	-5.89927	0.480535
35.1	-0.748039	-0.0010103	0.029442	0.168055	-0.00459387	-0.000607315	0.38452	16.865	2954.94	5.90091	-0.475182
35.12	-0.751672	-0.0010174	0.0294116	-0.218404	-0.000355224	-0.00151936	0.385563	17.2923	2954.96	-5.89939	0.480468
35.14	-0.748866	-0.0011152	0.0293995	0.167973	-0.00488995	-0.000608154	0.385466	16.8766	2954.97	5.90088	-0.481462
35.16	-0.752501	-0.00113656	0.0293833	-0.218572	-0.00106792	-0.000811368	0.387923	17.3427	2954.94	-5.89934	0.470797
35.18	-0.749695	-0.00124205	0.0293873	0.167851	-0.00527441	0.000202935	0.385478	16.8855	2954.97	5.90102	-0.5029
35.2	-0.753329	-0.00125259	0.0293609	-0.218546	-0.000527035	-0.00131922	0.385318	17.2686	2955	-5.89934	0.457906
35.22	-0.750524	-0.00134897	0.0293589	0.167862	-0.00481897	-0.000101514	0.385219	16.8489	2955	5.90084	-0.498551
35.24	-0.754158	-0.00135518	0.0293427	-0.21856	-0.00031059	-0.000812393	0.384264	17.232	2955.02	-5.89934	0.448963
35.26	-0.751352	-0.00144318	0.0293467	0.167885	-0.00440025	0.000203121	0.383751	16.8001	2955.03	5.90081	-0.505171
35.28	-0.754989	-0.00145265	0.0293487	-0.218637	-0.000473385	0.000101607	0.385729	17.2512	2954.99	-5.89941	0.447998
35.3	-0.752183	-0.00156238	0.0293223	0.16782	-0.00548636	-0.00132089	0.388979	16.9146	2955.03	5.9008	-0.497938
35.32	-0.755821	-0.00159584	0.0293264	-0.218777	-0.00167334	0.000203308	0.387701	17.3296	2955.03	-5.89897	0.417951
35.34	-0.753018	-0.00171701	0.0293142	0.167678	-0.00605852	-0.000609923	0.389597	16.952	2955.11	5.90097	-0.522064
35.36	-0.756663	-0.00177004	0.0293244	-0.219151	-0.00265148	0.000508316	0.390121	17.4217	2954.96	-5.8988	0.390371
35.38	-0.753865	-0.00189303	0.0293589	0.167373	-0.00614926	0.00172686	0.387445	16.9363	2954.98	5.9012	-0.567633
35.4	-0.757507	-0.00192536	0.0293853	-0.219029	-0.00161646	0.00131931	0.389722	17.3561	2954.94	-5.89914	0.403322
35.42	-0.75471	-0.00204079	0.0294116	0.167379	-0.00577142	0.00131801	0.387022	16.915	2954.95	5.90121	-0.576071
35.44	-0.758353	-0.00205869	0.0294339	-0.218996	-0.000895187	0.00111433	0.386643	17.2873	2954.97	-5.89903	0.383632
35.46	-0.755552	-0.00215727	0.0294481	0.167588	-0.00492904	0.000708736	0.386641	16.8752	2954.9	5.90106	-0.562667
35.48	-0.759191	-0.00216089	0.0294744	-0.218816	-0.000180851	0.00131521	0.383868	17.2207	2954.93	-5.8989	0.372213
35.5	-0.756387	-0.00224255	0.0294946	0.167783	-0.00408315	0.00101095	0.384072	16.8048	2954.88	5.9011	-0.566356
35.52	-0.760032	-0.00225228	0.029527	-0.219044	-0.000486337	0.00161603	0.384167	17.2607	2954.76	-5.89873	0.349578
35.54	-0.757231	-0.00233733	0.0295532	0.167602	-0.00425237	0.00131167	0.384571	16.8357	2954.72	5.90118	-0.583431
35.56	-0.760879	-0.00234826	0.0295955	-0.219208	-0.000546814	0.00211652	0.384609	17.2829	2954.64	-5.89866	0.33501
35.58	-0.758083	-0.00242446	0.0296519	0.167351	-0.00380975	0.00281734	0.380113	16.7784	2954.72	5.90146	-0.630979
35.6	-0.761726	-0.0023844	0.02969	-0.218905	0.00200295	0.00190865	0.378144	17.0904	2954.81	-5.89907	0.348435
35.62	-0.758927	-0.00241966	0.0297362	0.167593	-0.0017629	0.00230726	0.37621	16.6413	2954.85	5.90115	-0.610221
35.64	-0.762568	-0.00235715	0.0297863	-0.218811	0.00312523	0.00250386	0.375035	17.012	2954.87	-5.89914	0.349123
35.66	-0.759769	-0.00237005	0.0298422	0.167685	-0.000644964	0.00279928	0.372225	16.5562	2954.9	5.90121	-0.616976
35.68	-0.763409	-0.00227899	0.0299001	-0.21866	0.00455313	0.00289371	0.371063	16.9143	2954.93	-5.89925	0.354462
35.7	-0.760603	-0.00227154	0.029932	0.168054	0.000372238	0.00159414	0.372964	16.5314	2954.83	5.90096	-0.573703
35.72	-0.764241	-0.00217678	0.0299957	-0.218493	0.00473815	0.00318326	0.36955	16.9008	2954.85	-5.89894	0.34769
35.74	-0.761437	-0.00215114	0.0300731	0.16805	0.001282	0.00387048	0.3659	16.4215	2954.9	5.90137	-0.61198
35.76	-0.765071	-0.00201879	0.0301404	-0.21827	0.00661778	0.00336608	0.365457	16.7803	2954.93	-5.89925	0.369984
35.78	-0.762265	-0.00196869	0.0302115	0.168198	0.00250471	0.00355598	0.363284	16.3456	2954.93	5.90129	-0.595954
35.8	-0.7659	-0.00181517	0.0302864	-0.218181	0.0076761	0.00374448	0.362223	16.7117	2954.95	-5.89924	0.375671
35.82	-0.763093	-0.00175008	0.0303434	0.168287	0.00325468	0.00285134	0.361916	16.3153	2955.07	5.90126	-0.580274
35.84	-0.766731	-0.00159292	0.0304219	-0.218345	0.00785764	0.00392422	0.360774	16.7082	2955	-5.89909	0.368408
35.86	-0.763928	-0.00151648	0.0305119	0.168153	0.00382231	0.00450034	0.3592	16.2743	2954.98	5.90138	-0.589073
35.88	-0.767564	-0.00133701	0.0305997	-0.218239	0.0089735	0.00438979	0.358944	16.6537	2954.97	-5.89925	0.389619
35.9	-0.703565	-0.00123833	0.0305666	0.167645	0.00493362	-0.00165692	0.362581	16.2704	2955.13	5.90038	-0.532424
35.92	-0.707208	-0.00108717	0.030465	-0.218477	0.00755803	-0.00507915	0.355764	16.7284	2955.26	-5.89847	0.344707
35.94	-0.704394	-0.00099686	0.0304258	0.168807	0.00451565	-0.00195811	0.367027	16.3558	2955.32	5.90036	-0.44275
35.96	-0.707989	-0.000890953	0.0302943	-0.215546	0.00529538	-0.00657793	0.354534	16.8366	2955.37	-5.89548	0.341975
35.98	-0.705147	-0.000830132	0.0302076	0.170668	0.00304105	-0.0043354	0.368097	16.4649	2955.42	5.90127	-0.385656
36	-0.708725	-0.000747529	0.0300592	-0.21451	0.00413013	-0.00741873	0.364566	17.0014	2955.35	-5.89596	0.448227
36.02	-0.705855	-0.00075506	0.0299639	0.172382	-0.00037654	-0.00476725	0.37772	16.7492	2955.3	5.90214	-0.314932
36.04	-0.709445	-0.00072844	0.0299181	-0.215123	0.00133098	-0.00228966	0.373484	17.2074	2955.32	-5.89598	0.447596
36.06	-0.706581	-0.000756237	0.0298283	0.172171	-0.00138985	-0.00449	0.38299	16.8285	2955.41	5.90184	-0.293571
36.08	-0.710173	-0.000754407	0.0297602	-0.21533	9.14995e-05	-0.00340147	0.378156	17.3076	2955.45	-5.89624	0.462323
36.1	-0.707323	-0.000821708	0.0297221	0.171308	-0.00336503	-0.00190418	0.393217	17.004	2955.51	5.90132	-0.282357
36.12	-0.710925	-0.000892202	0.029672	-0.215685	-0.00352468	-0.00250917	0.384954	17.5532	2955.49	-5.89505	0.402425
36.14	-0.708082	-0.00103166	0.0295854	0.170967	-0.00697316	-0.0043259	0.400576	17.2663	2955.56	5.90192	-0.326382
36.16	-0.711676	-0.0011548	0.0295794	-0.215277	-0.00615667	-0.000302214	0.39553	17.7959	2955.54	-5.8945	0.411567
36.18	-0.708826	-0.00135254	0.0295209	0.171486	-0.00988726	-0.00292519	0.407402	17.4927	2955.47	5.90273	-0.344025
36.2	-0.712418	-0.00152966	0.0294946	-0.215135	-0.00885589	-0.00131316	0.399219	17.9788	2955.37	-5.89303	0.340798
36.22	-0.70957	-0.00174146	0.0294015	0.171315	-0.0105901	-0.00465605	0.413046	17.5654	2955.34	5.90244	-0.33942
36.24	-0.713181	-0.00192394	0.029367	-0.216127	-0.009124	-0.00172444	0.400785	17.9998	2955.29	-5.89387	0.316771
36.26	-0.710361	-0.00214172	0.0292735	0.169665	-0.0108886	-0.00467626	0.413932	17.5909	2955.19	5.90179	-0.409404
36.28	-0.713993	-0.00232647	0.0292225	-0.217372	-0.00923781	-0.00254773	0.402654	18.0259	2955.2	-5.89502	0.296906
36.3	-0.711174	-0.00255489	0.0291633	0.169782	-0.0114212	-0.00296095	0.412429	17.5934	2955.2	5.90215	-0.452274
36.32	-0.714814	-0.00273842	0.0291572	-0.217851	-0.00917637	-0.000306685	0.400126	17.9941	2955.16	-5.895	0.244438
36.34	-0.712002	-0.00295345	0.0291715	0.169353	-0.0107515	0.000715442	0.410248	17.5307	2955.12	5.90203	-0.495713
36.36	-0.715652	-0.00310917	0.0292001	-0.218469	-0.00778587	0.00142977	0.400084	17.9187	2955.09	-5.89606	0.246271
36.38	-0.712849	-0.00330949	0.0291838	0.168779	-0.0100162	-0.000816863	0.403069	17.4094	2955.08	5.90225	-0.580554
36.4	-0.716506	-0.0034169	0.0291572	-0.218874	-0.00537029	-0.00132835	0.394465	17.7297	2955.08	-5.89711	0.24538
36.42	-0.713707	-0.00356387	0.0291776	0.16858	-0.00734866	0.00102194	0.403494	17.2678	2955.04	5.90107	-0.533522
36.44	-0.717366	-0.00365905	0.0292123	-0.219036	-0.00475908	0.00173561	0.390505	17.6627	2954.99	-5.89687	0.202519
36.46	-0.714566	-0.0038186	0.0292409	0.168612	-0.00797748	0.00142772	0.402066	17.3551	2954.66	5.90166	-0.58349
36.48	-0.718229	-0.00390675	0.0292979	-0.219297	-0.00440753	0.00285143	0.390568	17.6682	2954.69	-5.89698	0.18289
36.5	-0.715437	-0.00403663	0.0292979	0.168008	-0.00649386	0	0.391333	17.1281	2954.76	5.90188	-0.673658
36.52	-0.719114	-0.0040761	0.0293325	-0.220097	-0.00197322	0.00172853	0.379819	17.4523	2954.81	-5.89749	0.131474
36.54	-0.716332	-0.00415046	0.0293792	0.167396	-0.00371819	0.00233529	0.382237	16.9134	2954.86	5.9014	-0.712034
36.56	-0.720014	-0.00415513	0.0294299	-0.220433	-0.000233459	0.00253413	0.375962	17.4094	2954.56	-5.89805	0.128717
36.58	-0.717232	-0.00421667	0.029438	0.167295	-0.00307711	0.000405125	0.389493	17.0054	2954.7	5.90054	-0.647251
36.6	-0.720873	-0.0042326	0.0294623	-0.218037	-0.000796514	0.00121454	0.382772	17.5192	2954.57	-5.89705	0.205124
36.62	-0.718058	-0.00431244	0.0295411	0.169394	-0.00399186	0.00394024	0.391468	17.1292	2954.68	5.90182	-0.60533
36.64	-0.721702	-0.00434096	0.0295854	-0.218275	-0.0014259	0.00221813	0.380667	17.5494	2954.83	-5.89621	0.14247
36.66	-0.718908	-0.00438265	0.0296076	0.168058	-0.00208465	0.00110781	0.39288	17.054	2954.93	5.90045	-0.595976
36.68	-0.72257	-0.00437718	0.0298063	-0.219378	0.000273483	0.0099333	0.372619	17.4068	2954.98	-5.89647	0.0798416
36.7	-0.719773	-0.00438457	0.0298263	0.168093	-0.000369293	0.000999682	0.378141	16.8537	2954.99	5.90137	-0.691659
36.72	-0.723433	-0.00433892	0.0298562	-0.219322	0.00228209	0.00149822	0.368185	17.3304	2954.73	-5.89706	0.100498
36.74	-0.720644	-0.00432369	0.0298522	0.167587	0.000761542	-0.000199676	0.384954	16.9131	2954.86	5.90007	-0.618523
36.76	-0.724309	-0.00427862	0.0298702	-0.219548	0.00225359	0.000898354	0.368896	17.3585	2954.99	-5.89726	0.105152
36.78	-0.721538	-0.00424343	0.0298682	0.166475	0.00175938	-9.97446e-05	0.380928	16.8517	2955.06	5.89949	-0.654941
36.8	-0.725226	-0.00415155	0.0299001	-0.221015	0.00459403	0.00159582	0.362646	17.2096	2955.08	-5.89876	0.100591
36.82	-0.722488	-0.00407156	0.0298842	0.164602	0.00399956	-0.000797678	0.36776	16.6565	2955.08	5.89879	-0.751368
36.84	-0.726209	-0.00390712	0.0299101	-0.223069	0.00822204	0.00129603	0.355184	17.0268	2955.03	-5.90115	0.119177
36.86	-0.723485	-0.00375447	0.0299579	0.163704	0.00763246	0.00238977	0.366745	16.5065	2955.06	5.89671	-0.671318
36.88	-0.727214	-0.00353424	0.0300135	-0.2235	0.0110118	0.00278335	0.349551	16.87	2955.11	-5.90224	0.159572
36.9	-0.724492	-0.00334096	0.0301107	0.163436	0.00966403	0.00485834	0.358291	16.3733	2955.24	5.89654	-0.679773
36.92	-0.728208	-0.00310002	0.030178	-0.222672	0.0120467	0.00336198	0.34183	16.7907	2955.29	-5.90142	0.155999
36.94	-0.725461	-0.00288442	0.030249	0.164881	0.01078	0.00355151	0.355754	16.349	2955.37	5.89707	-0.609838
36.96	-0.729153	-0.00264056	0.0303041	-0.221383	0.012193	0.00275662	0.341479	16.8172	2955.41	-5.90078	0.204655
36.98	-0.726401	-0.00243367	0.0303866	0.165234	0.0103444	0.00412548	0.354639	16.411	2955.49	5.89764	-0.60011
37	-0.730065	-0.00217705	0.0305217	-0.219851	0.0128314	0.0067533	0.347624	16.873	2955.47	-5.90088	0.321185
37.02	-0.727278	-0.001994	0.0305783	0.167279	0.00915228	0.00282945	0.358436	16.5437	2955.47	5.89898	-0.524375
37.04	-0.792126	-0.0017855	0.0304846	-0.218537	0.0104251	-0.00468604	0.353384	17.0795	2955.31	-5.89966	0.356737
37.06	-0.789321	-0.00164503	0.0304748	0.168202	0.00702325	-0.000488944	0.367868	16.7713	2955.33	5.89921	-0.439924
37.08	-0.792934	-0.00148745	0.030365	-0.216812	0.00787904	-0.00548717	0.357514	17.2342	2955.34	-5.89796	0.379318
37.1	-0.790095	-0.0013629	0.0303474	0.170217	0.0062276	-0.000883732	0.371476	16.8454	2955.34	5.89982	-0.340275
37.12	-0.793695	-0.00122271	0.030247	-0.216107	0.00700953	-0.0050175	0.354376	17.2262	2955.31	-5.89692	0.366426
37.14	-0.790903	-0.00109316	0.0301582	0.167384	0.00647767	-0.00444101	0.372215	16.8217	2955.26	5.89797	-0.376473
37.16	-0.794449	-0.000937506	0.0300929	-0.212912	0.00778253	-0.00326512	0.361602	17.2172	2955.2	-5.89688	0.545257
37.18	-0.791579	-0.000867872	0.0300592	0.17201	0.00348174	-0.00168476	0.367467	16.9152	2955.15	5.90146	-0.330048
37.2	-0.795122	-0.000741646	0.0299639	-0.212803	0.00631127	-0.00476725	0.371443	17.3421	2955.08	-5.89753	0.619398
37.22	-0.792227	-0.000718857	0.0299181	0.173436	0.00113944	-0.00228966	0.376507	17.0753	2955.05	5.90196	-0.249064
37.24	-0.79577	-0.000656107	0.0298502	-0.212812	0.00313754	-0.00339122	0.38133	17.5381	2954.98	-5.897	0.626946
37.26	-0.792876	-0.000703044	0.0298243	0.173286	-0.00234685	-0.00129864	0.384826	17.285	2954.97	5.90247	-0.263272
37.28	-0.796431	-0.000695228	0.0297662	-0.213624	0.000390792	-0.00290116	0.389198	17.698	2954.97	-5.89688	0.604795
37.3	-0.793551	-0.000791958	0.0297462	0.1725	-0.00483653	-0.00100164	0.391394	17.4273	2954.98	5.90255	-0.295818
37.32	-0.797119	-0.00083623	0.0297081	-0.214415	-0.0022136	-0.00190511	0.397492	17.8742	2954.93	-5.8968	0.581195
37.34	-0.794252	-0.000988271	0.0296941	0.171653	-0.00760202	-0.000702497	0.398623	17.6068	2954.93	5.90273	-0.34122
37.36	-0.79783	-0.00107183	0.0296539	-0.21506	-0.00417782	-0.00200896	0.402164	17.9816	2954.95	-5.89651	0.539258
37.38	-0.79497	-0.00125971	0.0296277	0.171165	-0.00939429	-0.0013073	0.405228	17.7394	2954.91	5.90272	-0.36104
37.4	-0.79857	-0.00141569	0.0295653	-0.216325	-0.0077987	-0.00312198	0.405874	18.2099	2954.8	-5.89539	0.421081
37.42	-0.795729	-0.0016486	0.0295532	0.170008	-0.0116456	-0.00060508	0.410767	17.9094	2954.78	5.90275	-0.429436
37.44	-0.799335	-0.00181317	0.0295391	-0.216765	-0.00822838	-0.000706129	0.413943	18.3026	2954.77	-5.89636	0.448281
37.46	-0.796504	-0.00206831	0.029535	0.169427	-0.0127569	-0.000201818	0.413104	17.9779	2954.8	5.9029	-0.4844
37.48	-0.800115	-0.00223793	0.0295209	-0.217167	-0.00848128	-0.000706594	0.414228	18.3024	2954.85	-5.89633	0.406699
37.5	-0.797274	-0.00248631	0.0294683	0.170042	-0.0124187	-0.00262754	0.419144	18.0133	2954.8	5.90252	-0.432161
37.52	-0.800856	-0.00269922	0.0294015	-0.215451	-0.0106458	-0.00334168	0.419599	18.4756	2954.95	-5.89451	0.390567
37.54	-0.798008	-0.00300527	0.0294137	0.170407	-0.0153027	0.000608154	0.423855	18.238	2955.11	5.90351	-0.485751
37.56	-0.801598	-0.00326363	0.0293528	-0.215944	-0.0129178	-0.00304319	0.424512	18.6576	2955.19	-5.89378	0.318335
37.58	-0.798761	-0.00359555	0.0294076	0.169731	-0.0165961	0.00273921	0.428975	18.3626	2955.24	5.90354	-0.538719
37.6	-0.802363	-0.0038663	0.029363	-0.216709	-0.0135375	-0.00223154	0.427552	18.7325	2955.24	-5.894	0.269585
37.62	-0.799534	-0.00419894	0.0293893	0.169331	-0.016632	0.00131903	0.430576	18.3882	2955.18	5.90344	-0.580854
37.64	-0.803159	-0.00447082	0.0293569	-0.218093	-0.0135938	-0.00162367	0.424852	18.7381	2955.07	-5.89427	0.178417
37.66	-0.800339	-0.00478546	0.0292857	0.168717	-0.0157319	-0.00355793	0.432912	18.3849	2955.16	5.90268	-0.59274
37.68	-0.803943	-0.00505451	0.0292368	-0.216904	-0.0134529	-0.00244472	0.428732	18.7816	2955.27	-5.8941	0.205347
37.7	-0.801119	-0.00539056	0.0292674	0.168859	-0.0168021	0.00152849	0.430616	18.4374	2955.33	5.90354	-0.675667
37.72	-0.804732	-0.00565529	0.0292348	-0.217311	-0.0132365	-0.00163037	0.427795	18.7784	2955.35	-5.89413	0.153484
37.74	-0.801941	-0.00599153	0.0293081	0.166862	-0.0168124	0.00366578	0.426003	18.4195	2955.29	5.90345	-0.823521
37.76	-0.805585	-0.00621932	0.029304	-0.219122	-0.0113893	-0.000203401	0.423757	18.669	2955.25	-5.89561	0.0986564
37.78	-0.802807	-0.00648796	0.0293081	0.166092	-0.013432	0.000203401	0.419118	18.179	2955.19	5.90248	-0.855024
37.8	-0.80646	-0.00665153	0.0292877	-0.219777	-0.00817843	-0.00101738	0.415584	18.4528	2955.27	-5.89688	0.0835884
37.82	-0.803671	-0.00686217	0.0292144	0.166755	-0.0105323	-0.00366839	0.416765	18.025	2955.36	5.90167	-0.799668
37.84	-0.807299	-0.00699533	0.0291776	-0.218224	-0.00665763	-0.00183759	0.410419	18.3429	2955.43	-5.89634	0.0954711
37.86	-0.804477	-0.00717741	0.029149	0.16875	-0.00910438	-0.00143088	0.411688	17.9232	2955.45	5.90232	-0.761932
