# RNG_SEED = 1296062363
# FITNESS = 99.9998
# 
# INPUT_SIZE     = 2
# HIDDEN_SIZE    = 5
# OUTPUT_SIZE    = 1
# ELITISM        = 0.2
# CROSSOVER_PROB = 0.4
# MUTATION_PROB  = 0.9
# MUTATION_RATE  = 0.0666667
# MUTATION_SIZE  = 5
# NUM_RUNS       = 3
# BANG_SIZE      = 1
# MAX_EVAL_TIME  = 100
# SCORE_ANG      = 0.1309
# 
# digraph brain {
#   splines=false; nodesep=1; ranksep="1.5 equally"; rankdir=LR;
#   I0 -> H0 [headlabel=0.49,color="#1f77b4",fontcolor="#1f77b4",fontsize=10,labeldistance=3];
#   I0 -> H1 [headlabel=-8.48,color="#1f77b4",fontcolor="#1f77b4",fontsize=10,labeldistance=3];
#   I0 -> H2 [headlabel=14.5,color="#1f77b4",fontcolor="#1f77b4",fontsize=10,labeldistance=3];
#   I0 -> H3 [headlabel=-17,color="#1f77b4",fontcolor="#1f77b4",fontsize=10,labeldistance=3];
#   I0 -> H4 [headlabel=-6.27,color="#1f77b4",fontcolor="#1f77b4",fontsize=10,labeldistance=3];
#   I1 -> H0 [headlabel=-2.28,color="#ff7f0e",fontcolor="#ff7f0e",fontsize=10,labeldistance=3];
#   I1 -> H1 [headlabel=6.88,color="#ff7f0e",fontcolor="#ff7f0e",fontsize=10,labeldistance=3];
#   I1 -> H2 [headlabel=8.37,color="#ff7f0e",fontcolor="#ff7f0e",fontsize=10,labeldistance=3];
#   I1 -> H3 [headlabel=-2.53,color="#ff7f0e",fontcolor="#ff7f0e",fontsize=10,labeldistance=3];
#   I1 -> H4 [headlabel=0.911,color="#ff7f0e",fontcolor="#ff7f0e",fontsize=10,labeldistance=3];
#   H0 -> O0 [headlabel=-5.04,color="#1f77b4",fontcolor="#1f77b4",fontsize=10,labeldistance=3];
#   H1 -> O0 [headlabel=-3.45,color="#ff7f0e",fontcolor="#ff7f0e",fontsize=10,labeldistance=3];
#   H2 -> O0 [headlabel=-14.5,color="#2ca02c",fontcolor="#2ca02c",fontsize=10,labeldistance=3];
#   H3 -> O0 [headlabel=-0.992,color="#d62728",fontcolor="#d62728",fontsize=10,labeldistance=3];
#   H4 -> O0 [headlabel=6.63,color="#9467bd",fontcolor="#9467bd",fontsize=10,labeldistance=3];
#   { rank=same; I0 I1 }
#   { rank=same; H0 H1 H2 H3 H4 }
#   { rank=same; O0 }
# }
# t	theta	thetadot	torque	fitness
82.1	0.0017	-0.00463	0	82.1
82.1	0.00165	-0.00447	0	82.1
82.1	0.00161	-0.00431	0	82.1
82.2	0.00157	-0.00415	0	82.1
82.2	0.00153	-0.004	0	82.1
82.2	0.00149	-0.00385	0	82.2
82.2	0.00145	-0.00371	0	82.2
82.2	0.00141	-0.00357	0	82.2
82.2	0.00138	-0.00343	0	82.2
82.2	0.00134	-0.0033	0	82.2
82.2	0.00131	-0.00317	0	82.2
82.2	0.00128	-0.00304	0	82.2
82.2	0.00125	-0.00292	0	82.2
82.3	0.00122	-0.0028	0	82.2
82.3	0.0012	-0.00268	0	82.2
82.3	0.00117	-0.00256	0	82.3
82.3	0.00114	-0.00245	0	82.3
82.3	0.00112	-0.00234	0	82.3
82.3	0.0011	-0.00223	0	82.3
82.3	0.00108	-0.00212	0	82.3
82.3	0.00106	-0.00202	0	82.3
82.3	0.00104	-0.00191	0	82.3
82.3	0.00102	-0.00181	0	82.3
82.4	0.001	-0.00171	0	82.3
82.4	0.000983	-0.00162	0	82.3
82.4	0.000967	-0.00152	0	82.4
82.4	0.000953	-0.00143	0	82.4
82.4	0.000939	-0.00133	0	82.4
82.4	0.000926	-0.00124	0	82.4
82.4	0.000914	-0.00115	0	82.4
82.4	0.000903	-0.00106	0	82.4
82.4	0.000893	-0.000975	0	82.4
82.4	0.000883	-0.000888	0	82.4
82.5	0.000875	-0.000802	0	82.4
82.5	0.000867	-0.000716	0	82.4
82.5	0.000861	-0.000631	0	82.5
82.5	0.000855	-0.000547	0	82.5
82.5	0.00085	-0.000464	0	82.5
82.5	0.000845	-0.000381	0	82.5
82.5	0.000842	-0.000298	0	82.5
82.5	0.000839	-0.000215	0	82.5
82.5	0.000838	-0.000133	0	82.5
82.5	0.000837	-5.1e-05	0	82.5
82.6	0.000837	3.11e-05	0	82.5
82.6	0.000837	0.000113	0	82.5
82.6	0.000839	0.000195	0	82.6
82.6	0.000841	0.000278	0	82.6
82.6	0.000844	0.00036	0	82.6
82.6	0.000848	0.000444	0	82.6
82.6	0.000853	0.000527	0	82.6
82.6	0.000859	0.000611	0	82.6
82.6	0.000866	0.000696	0	82.6
82.6	0.000873	0.000781	0	82.6
82.7	0.000881	0.000867	0	82.6
82.7	0.00089	0.000954	0	82.6
82.7	0.0009	0.00104	0	82.7
82.7	0.000911	0.00113	0	82.7
82.7	0.000923	0.00122	0	82.7
82.7	0.000936	0.00131	0	82.7
82.7	0.000949	0.0014	0	82.7
82.7	0.000964	0.0015	0	82.7
82.7	0.000979	0.00159	0	82.7
82.7	0.000995	0.00169	0	82.7
82.8	0.00101	0.00179	0	82.7
82.8	0.00103	0.00189	0	82.7
82.8	0.00105	0.00199	0	82.8
82.8	0.00107	0.00209	0	82.8
82.8	0.00109	0.0022	0	82.8
82.8	0.00112	0.00231	0	82.8
82.8	0.00114	0.00242	0	82.8
82.8	0.00116	0.00253	0	82.8
82.8	0.00119	0.00265	0	82.8
82.8	0.00122	0.00277	0	82.8
82.9	0.00124	0.00289	0	82.8
82.9	0.00127	0.00301	0	82.8
82.9	0.0013	0.00314	0	82.9
82.9	0.00134	0.00327	0	82.9
82.9	0.00137	0.0034	0	82.9
82.9	0.0014	0.00354	0	82.9
82.9	0.00144	0.00367	0	82.9
82.9	0.00148	0.00382	0	82.9
82.9	0.00152	0.00396	0	82.9
82.9	0.00156	0.00412	0	82.9
83	0.0016	0.00427	0	82.9
83	0.00164	0.00443	0	82.9
83	0.00169	0.00459	0	83
83	0.00174	0.00476	0	83
83	0.00178	0.00493	0	83
83	0.00178	-0.00489	-1	83
83	0.00174	-0.00472	0	83
83	0.00169	-0.00455	0	83
83	0.00164	-0.00439	0	83
83	0.0016	-0.00423	0	83
83.1	0.00156	-0.00407	0	83
83.1	0.00152	-0.00392	0	83
83.1	0.00148	-0.00377	0	83.1
83.1	0.00144	-0.00363	0	83.1
83.1	0.00141	-0.00349	0	83.1
83.1	0.00137	-0.00335	0	83.1
83.1	0.00134	-0.00322	0	83.1
83.1	0.00131	-0.00309	0	83.1
83.1	0.00128	-0.00296	0	83.1
83.1	0.00125	-0.00284	0	83.1
83.2	0.00122	-0.00272	0	83.1
83.2	0.0012	-0.0026	0	83.1
83.2	0.00117	-0.00248	0	83.2
83.2	0.00115	-0.00237	0	83.2
83.2	0.00112	-0.00226	0	83.2
83.2	0.0011	-0.00215	0	83.2
83.2	0.00108	-0.00204	0	83.2
83.2	0.00106	-0.00194	0	83.2
83.2	0.00104	-0.00183	0	83.2
83.2	0.00102	-0.00173	0	83.2
83.3	0.00101	-0.00163	0	83.2
83.3	0.000992	-0.00153	0	83.2
83.3	0.000977	-0.00144	0	83.3
83.3	0.000963	-0.00134	0	83.3
83.3	0.00095	-0.00125	0	83.3
83.3	0.000938	-0.00116	0	83.3
83.3	0.000927	-0.00106	0	83.3
83.3	0.000917	-0.000974	0	83.3
83.3	0.000907	-0.000885	0	83.3
83.3	0.000899	-0.000796	0	83.3
83.4	0.000892	-0.000708	0	83.3
83.4	0.000885	-0.000621	0	83.3
83.4	0.000879	-0.000535	0	83.4
83.4	0.000874	-0.000449	0	83.4
83.4	0.00087	-0.000363	0	83.4
83.4	0.000867	-0.000278	0	83.4
83.4	0.000865	-0.000193	0	83.4
83.4	0.000863	-0.000108	0	83.4
83.4	0.000862	-2.38e-05	0	83.4
83.4	0.000863	6.08e-05	0	83.4
83.5	0.000864	0.000145	0	83.4
83.5	0.000866	0.00023	0	83.4
83.5	0.000868	0.000315	0	83.5
83.5	0.000872	0.000401	0	83.5
83.5	0.000876	0.000486	0	83.5
83.5	0.000882	0.000573	0	83.5
83.5	0.000888	0.000659	0	83.5
83.5	0.000895	0.000747	0	83.5
83.5	0.000903	0.000835	0	83.5
83.5	0.000911	0.000924	0	83.5
83.6	0.000921	0.00101	0	83.5
83.6	0.000932	0.0011	0	83.5
83.6	0.000943	0.0012	0	83.6
83.6	0.000956	0.00129	0	83.6
83.6	0.000969	0.00138	0	83.6
83.6	0.000983	0.00148	0	83.6
83.6	0.000999	0.00158	0	83.6
83.6	0.00101	0.00168	0	83.6
83.6	0.00103	0.00178	0	83.6
83.6	0.00105	0.00188	0	83.6
83.7	0.00107	0.00198	0	83.6
83.7	0.00109	0.00209	0	83.6
83.7	0.00111	0.0022	0	83.7
83.7	0.00113	0.00231	0	83.7
83.7	0.00116	0.00242	0	83.7
83.7	0.00118	0.00253	0	83.7
83.7	0.00121	0.00265	0	83.7
83.7	0.00124	0.00277	0	83.7
83.7	0.00126	0.00289	0	83.7
83.7	0.00129	0.00302	0	83.7
83.8	0.00132	0.00315	0	83.7
83.8	0.00136	0.00328	0	83.7
83.8	0.00139	0.00341	0	83.8
83.8	0.00142	0.00355	0	83.8
83.8	0.00146	0.00369	0	83.8
83.8	0.0015	0.00384	0	83.8
83.8	0.00154	0.00399	0	83.8
83.8	0.00158	0.00414	0	83.8
83.8	0.00162	0.0043	0	83.8
83.8	0.00166	0.00446	0	83.8
83.9	0.00171	0.00462	0	83.8
83.9	0.00176	0.00479	0	83.8
83.9	0.00181	0.00497	0	83.9
83.9	0.00181	-0.00485	-1	83.9
83.9	0.00176	-0.00468	0	83.9
83.9	0.00171	-0.00451	0	83.9
83.9	0.00167	-0.00434	0	83.9
83.9	0.00163	-0.00418	0	83.9
83.9	0.00158	-0.00402	0	83.9
83.9	0.00154	-0.00387	0	83.9
84	0.00151	-0.00372	0	83.9
84	0.00147	-0.00358	0	83.9
84	0.00144	-0.00343	0	84
84	0.0014	-0.00329	0	84
84	0.00137	-0.00316	0	84
84	0.00134	-0.00302	0	84
84	0.00131	-0.0029	0	84
84	0.00128	-0.00277	0	84
84	0.00125	-0.00264	0	84
84	0.00123	-0.00252	0	84
84.1	0.0012	-0.0024	0	84
84.1	0.00118	-0.00229	0	84
84.1	0.00116	-0.00217	0	84.1
84.1	0.00114	-0.00206	0	84.1
84.1	0.00112	-0.00195	0	84.1
84.1	0.0011	-0.00184	0	84.1
84.1	0.00108	-0.00173	0	84.1
84.1	0.00106	-0.00163	0	84.1
84.1	0.00105	-0.00152	0	84.1
84.1	0.00103	-0.00142	0	84.1
84.2	0.00102	-0.00132	0	84.1
84.2	0.00101	-0.00122	0	84.1
84.2	0.000994	-0.00112	0	84.2
84.2	0.000983	-0.00103	0	84.2
84.2	0.000974	-0.000932	0	84.2
84.2	0.000965	-0.000836	0	84.2
84.2	0.000957	-0.000742	0	84.2
84.2	0.00095	-0.000649	0	84.2
84.2	0.000944	-0.000556	0	84.2
84.2	0.000939	-0.000463	0	84.2
84.3	0.000935	-0.000372	0	84.2
84.3	0.000931	-0.00028	0	84.2
84.3	0.000929	-0.000189	0	84.3
84.3	0.000927	-9.78e-05	0	84.3
84.3	0.000927	-6.86e-06	0	84.3
84.3	0.000927	8.41e-05	0	84.3
84.3	0.000929	0.000175	0	84.3
84.3	0.000931	0.000266	0	84.3
84.3	0.000934	0.000358	0	84.3
84.3	0.000938	0.00045	0	84.3
84.4	0.000943	0.000542	0	84.3
84.4	0.000949	0.000635	0	84.3
84.4	0.000956	0.000728	0	84.4
84.4	0.000963	0.000822	0	84.4
84.4	0.000972	0.000917	0	84.4
84.4	0.000982	0.00101	0	84.4
84.4	0.000992	0.00111	0	84.4
84.4	0.001	0.00121	0	84.4
84.4	0.00102	0.00131	0	84.4
84.4	0.00103	0.00141	0	84.4
84.5	0.00104	0.00151	0	84.4
84.5	0.00106	0.00161	0	84.4
84.5	0.00108	0.00172	0	84.5
84.5	0.00109	0.00182	0	84.5
84.5	0.00111	0.00193	0	84.5
84.5	0.00113	0.00204	0	84.5
84.5	0.00115	0.00215	0	84.5
84.5	0.00118	0.00227	0	84.5
84.5	0.0012	0.00239	0	84.5
84.5	0.00122	0.0025	0	84.5
84.6	0.00125	0.00263	0	84.5
84.6	0.00128	0.00275	0	84.5
84.6	0.0013	0.00288	0	84.6
84.6	0.00133	0.00301	0	84.6
84.6	0.00136	0.00314	0	84.6
84.6	0.0014	0.00327	0	84.6
84.6	0.00143	0.00341	0	84.6
84.6	0.00147	0.00355	0	84.6
84.6	0.0015	0.0037	0	84.6
84.6	0.00154	0.00385	0	84.6
84.7	0.00158	0.004	0	84.6
84.7	0.00162	0.00416	0	84.6
84.7	0.00166	0.00432	0	84.7
84.7	0.00171	0.00448	0	84.7
84.7	0.00175	0.00465	0	84.7
84.7	0.0018	0.00483	0	84.7
84.7	0.0018	-0.005	-1	84.7
84.7	0.00175	-0.00482	0	84.7
84.7	0.0017	-0.00465	0	84.7
84.7	0.00166	-0.00449	0	84.7
84.8	0.00161	-0.00433	0	84.7
84.8	0.00157	-0.00417	0	84.7
84.8	0.00153	-0.00402	0	84.8
84.8	0.00149	-0.00387	0	84.8
84.8	0.00145	-0.00373	0	84.8
84.8	0.00141	-0.00359	0	84.8
84.8	0.00138	-0.00345	0	84.8
84.8	0.00135	-0.00332	0	84.8
84.8	0.00131	-0.00319	0	84.8
84.8	0.00128	-0.00306	0	84.8
84.9	0.00125	-0.00293	0	84.8
84.9	0.00122	-0.00281	0	84.8
84.9	0.0012	-0.00269	0	84.9
84.9	0.00117	-0.00258	0	84.9
84.9	0.00114	-0.00246	0	84.9
84.9	0.00112	-0.00235	0	84.9
84.9	0.0011	-0.00225	0	84.9
84.9	0.00107	-0.00214	0	84.9
84.9	0.00105	-0.00203	0	84.9
84.9	0.00103	-0.00193	0	84.9
85	0.00102	-0.00183	0	84.9
85	0.000997	-0.00173	0	84.9
85	0.00098	-0.00164	0	85
85	0.000965	-0.00154	0	85
85	0.00095	-0.00145	0	85
85	0.000936	-0.00135	0	85
85	0.000923	-0.00126	0	85
85	0.00091	-0.00117	0	85
85	0.000899	-0.00108	0	85
85	0.000889	-0.000996	0	85
85.1	0.000879	-0.00091	0	85
85.1	0.000871	-0.000824	0	85
85.1	0.000863	-0.000739	0	85.1
85.1	0.000856	-0.000655	0	85.1
85.1	0.00085	-0.000571	0	85.1
85.1	0.000844	-0.000488	0	85.1
85.1	0.00084	-0.000405	0	85.1
85.1	0.000836	-0.000323	0	85.1
85.1	0.000833	-0.000241	0	85.1
85.1	0.000831	-0.00016	0	85.1
85.2	0.00083	-7.81e-05	0	85.1
85.2	0.00083	3.33e-06	0	85.1
85.2	0.00083	8.47e-05	0	85.2
85.2	0.000832	0.000166	0	85.2
85.2	0.000834	0.000248	0	85.2
85.2	0.000836	0.00033	0	85.2
85.2	0.00084	0.000412	0	85.2
85.2	0.000845	0.000495	0	85.2
85.2	0.00085	0.000578	0	85.2
85.2	0.000856	0.000662	0	85.2
85.3	0.000863	0.000746	0	85.2
85.3	0.000871	0.000831	0	85.2
85.3	0.00088	0.000917	0	85.3
85.3	0.00089	0.001	0	85.3
85.3	0.0009	0.00109	0	85.3
85.3	0.000911	0.00118	0	85.3
85.3	0.000924	0.00127	0	85.3
85.3	0.000937	0.00136	0	85.3
85.3	0.000951	0.00145	0	85.3
85.3	0.000966	0.00155	0	85.3
85.4	0.000982	0.00164	0	85.3
85.4	0.000999	0.00174	0	85.3
85.4	0.00102	0.00184	0	85.4
85.4	0.00104	0.00194	0	85.4
85.4	0.00106	0.00204	0	85.4
85.4	0.00108	0.00215	0	85.4
85.4	0.0011	0.00225	0	85.4
85.4	0.00112	0.00236	0	85.4
85.4	0.00115	0.00247	0	85.4
85.4	0.00117	0.00259	0	85.4
85.5	0.0012	0.0027	0	85.4
85.5	0.00123	0.00282	0	85.4
85.5	0.00125	0.00294	0	85.5
85.5	0.00128	0.00307	0	85.5
85.5	0.00132	0.0032	0	85.5
85.5	0.00135	0.00333	0	85.5
85.5	0.00138	0.00346	0	85.5
85.5	0.00142	0.0036	0	85.5
85.5	0.00145	0.00374	0	85.5
85.5	0.00149	0.00388	0	85.5
85.6	0.00153	0.00403	0	85.5
85.6	0.00157	0.00418	0	85.5
85.6	0.00162	0.00434	0	85.6
85.6	0.00166	0.0045	0	85.6
85.6	0.00171	0.00467	0	85.6
85.6	0.00175	0.00484	0	85.6
85.6	0.0018	0.00501	0	85.6
85.6	0.0018	-0.00481	-1	85.6
85.6	0.00176	-0.00464	0	85.6
85.6	0.00171	-0.00447	0	85.6
85.7	0.00167	-0.0043	0	85.6
85.7	0.00162	-0.00414	0	85.6
85.7	0.00158	-0.00398	0	85.7
85.7	0.00154	-0.00383	0	85.7
85.7	0.00151	-0.00368	0	85.7
85.7	0.00147	-0.00353	0	85.7
85.7	0.00144	-0.00339	0	85.7
85.7	0.0014	-0.00325	0	85.7
85.7	0.00137	-0.00312	0	85.7
85.7	0.00134	-0.00298	0	85.7
85.8	0.00131	-0.00285	0	85.7
85.8	0.00128	-0.00273	0	85.7
85.8	0.00126	-0.0026	0	85.8
85.8	0.00123	-0.00248	0	85.8
85.8	0.00121	-0.00236	0	85.8
85.8	0.00118	-0.00224	0	85.8
85.8	0.00116	-0.00213	0	85.8
85.8	0.00114	-0.00202	0	85.8
85.8	0.00112	-0.0019	0	85.8
85.8	0.0011	-0.0018	0	85.8
85.9	0.00109	-0.00169	0	85.8
85.9	0.00107	-0.00158	0	85.8
85.9	0.00105	-0.00148	0	85.9
85.9	0.00104	-0.00138	0	85.9
85.9	0.00103	-0.00127	0	85.9
85.9	0.00101	-0.00117	0	85.9
85.9	0.001	-0.00107	0	85.9
85.9	0.000993	-0.000977	0	85.9
85.9	0.000984	-0.00088	0	85.9
85.9	0.000976	-0.000784	0	85.9
86	0.000968	-0.000688	0	85.9
86	0.000962	-0.000594	0	85.9
86	0.000956	-0.0005	0	86
86	0.000952	-0.000406	0	86
86	0.000948	-0.000313	0	86
86	0.000946	-0.00022	0	86
86	0.000944	-0.000127	0	86
86	0.000943	-3.46e-05	0	86
86	0.000943	5.79e-05	0	86
86	0.000944	0.00015	0	86
86.1	0.000946	0.000243	0	86
86.1	0.000949	0.000336	0	86
86.1	0.000953	0.000429	0	86.1
86.1	0.000958	0.000523	0	86.1
86.1	0.000963	0.000617	0	86.1
86.1	0.00097	0.000712	0	86.1
86.1	0.000978	0.000808	0	86.1
86.1	0.000986	0.000904	0	86.1
86.1	0.000996	0.001	0	86.1
86.1	0.00101	0.0011	0	86.1
86.2	0.00102	0.0012	0	86.1
86.2	0.00103	0.0013	0	86.1
86.2	0.00104	0.0014	0	86.2
86.2	0.00106	0.0015	0	86.2
86.2	0.00107	0.00161	0	86.2
86.2	0.00109	0.00171	0	86.2
86.2	0.00111	0.00182	0	86.2
86.2	0.00113	0.00193	0	86.2
86.2	0.00115	0.00204	0	86.2
86.2	0.00117	0.00216	0	86.2
86.3	0.00119	0.00227	0	86.2
86.3	0.00121	0.00239	0	86.2
86.3	0.00124	0.00251	0	86.3
86.3	0.00126	0.00263	0	86.3
86.3	0.00129	0.00276	0	86.3
86.3	0.00132	0.00289	0	86.3
86.3	0.00135	0.00302	0	86.3
86.3	0.00138	0.00315	0	86.3
86.3	0.00141	0.00329	0	86.3
86.3	0.00144	0.00343	0	86.3
86.4	0.00148	0.00357	0	86.3
86.4	0.00152	0.00372	0	86.3
86.4	0.00155	0.00387	0	86.4
86.4	0.00159	0.00402	0	86.4
86.4	0.00163	0.00418	0	86.4
86.4	0.00168	0.00434	0	86.4
86.4	0.00172	0.00451	0	86.4
86.4	0.00177	0.00468	0	86.4
86.4	0.00182	0.00486	0	86.4
86.4	0.00181	-0.00496	-1	86.4
86.5	0.00177	-0.00479	0	86.4
86.5	0.00172	-0.00462	0	86.4
86.5	0.00167	-0.00445	0	86.5
86.5	0.00163	-0.00429	0	86.5
86.5	0.00159	-0.00413	0	86.5
86.5	0.00155	-0.00398	0	86.5
86.5	0.00151	-0.00383	0	86.5
86.5	0.00147	-0.00368	0	86.5
86.5	0.00143	-0.00354	0	86.5
86.5	0.0014	-0.0034	0	86.5
86.6	0.00137	-0.00326	0	86.5
86.6	0.00133	-0.00313	0	86.5
86.6	0.0013	-0.003	0	86.6
86.6	0.00127	-0.00288	0	86.6
86.6	0.00125	-0.00275	0	86.6
86.6	0.00122	-0.00263	0	86.6
86.6	0.00119	-0.00251	0	86.6
86.6	0.00117	-0.0024	0	86.6
86.6	0.00115	-0.00228	0	86.6
86.6	0.00112	-0.00217	0	86.6
86.7	0.0011	-0.00206	0	86.6
86.7	0.00108	-0.00196	0	86.6
86.7	0.00106	-0.00185	0	86.7
86.7	0.00104	-0.00175	0	86.7
86.7	0.00103	-0.00165	0	86.7
86.7	0.00101	-0.00155	0	86.7
86.7	0.000997	-0.00145	0	86.7
86.7	0.000983	-0.00135	0	86.7
86.7	0.00097	-0.00125	0	86.7
86.7	0.000958	-0.00116	0	86.7
86.8	0.000947	-0.00107	0	86.7
86.8	0.000937	-0.000974	0	86.7
86.8	0.000927	-0.000883	0	86.8
86.8	0.000919	-0.000792	0	86.8
86.8	0.000912	-0.000702	0	86.8
86.8	0.000905	-0.000613	0	86.8
86.8	0.000899	-0.000525	0	86.8
86.8	0.000894	-0.000437	0	86.8
86.8	0.000891	-0.000349	0	86.8
86.8	0.000887	-0.000262	0	86.8
86.9	0.000885	-0.000175	0	86.8
86.9	0.000884	-8.83e-05	0	86.8
86.9	0.000884	-1.63e-06	0	86.9
86.9	0.000884	8.51e-05	0	86.9
86.9	0.000885	0.000172	0	86.9
86.9	0.000887	0.000259	0	86.9
86.9	0.00089	0.000346	0	86.9
86.9	0.000894	0.000434	0	86.9
86.9	0.000899	0.000521	0	86.9
86.9	0.000905	0.00061	0	86.9
87	0.000911	0.000699	0	86.9
87	0.000919	0.000789	0	86.9
87	0.000927	0.000879	0	87
87	0.000936	0.000971	0	87
87	0.000946	0.00106	0	87
87	0.000958	0.00116	0	87
87	0.00097	0.00125	0	87
87	0.000983	0.00135	0	87
87	0.000997	0.00144	0	87
87	0.00101	0.00154	0	87
87.1	0.00103	0.00164	0	87
87.1	0.00104	0.00174	0	87
87.1	0.00106	0.00185	0	87.1
87.1	0.00108	0.00195	0	87.1
87.1	0.0011	0.00206	0	87.1
87.1	0.00112	0.00217	0	87.1
87.1	0.00114	0.00228	0	87.1
87.1	0.00117	0.00239	0	87.1
87.1	0.00119	0.00251	0	87.1
87.1	0.00122	0.00263	0	87.1
87.2	0.00125	0.00275	0	87.1
87.2	0.00127	0.00287	0	87.1
87.2	0.0013	0.003	0	87.2
87.2	0.00133	0.00313	0	87.2
87.2	0.00137	0.00326	0	87.2
87.2	0.0014	0.00339	0	87.2
87.2	0.00143	0.00353	0	87.2
87.2	0.00147	0.00368	0	87.2
87.2	0.00151	0.00382	0	87.2
87.2	0.00155	0.00397	0	87.2
87.3	0.00159	0.00413	0	87.2
87.3	0.00163	0.00428	0	87.2
87.3	0.00167	0.00444	0	87.3
87.3	0.00172	0.00461	0	87.3
87.3	0.00176	0.00478	0	87.3
87.3	0.00181	0.00496	0	87.3
87.3	0.00181	-0.00486	-1	87.3
87.3	0.00177	-0.00469	0	87.3
87.3	0.00172	-0.00452	0	87.3
87.3	0.00167	-0.00435	0	87.3
87.4	0.00163	-0.00419	0	87.3
87.4	0.00159	-0.00403	0	87.3
87.4	0.00155	-0.00388	0	87.4
87.4	0.00151	-0.00373	0	87.4
87.4	0.00148	-0.00358	0	87.4
87.4	0.00144	-0.00344	0	87.4
87.4	0.00141	-0.0033	0	87.4
87.4	0.00138	-0.00316	0	87.4
87.4	0.00135	-0.00303	0	87.4
87.4	0.00132	-0.0029	0	87.4
87.5	0.00129	-0.00277	0	87.4
87.5	0.00126	-0.00264	0	87.4
87.5	0.00123	-0.00252	0	87.5
87.5	0.00121	-0.0024	0	87.5
87.5	0.00119	-0.00228	0	87.5
87.5	0.00116	-0.00217	0	87.5
87.5	0.00114	-0.00206	0	87.5
87.5	0.00112	-0.00194	0	87.5
87.5	0.0011	-0.00184	0	87.5
87.5	0.00109	-0.00173	0	87.5
87.6	0.00107	-0.00162	0	87.5
87.6	0.00105	-0.00152	0	87.5
87.6	0.00104	-0.00142	0	87.6
87.6	0.00103	-0.00131	0	87.6
87.6	0.00101	-0.00121	0	87.6
87.6	0.001	-0.00112	0	87.6
87.6	0.00099	-0.00102	0	87.6
87.6	0.000981	-0.000921	0	87.6
87.6	0.000972	-0.000825	0	87.6
87.6	0.000964	-0.00073	0	87.6
87.7	0.000957	-0.000636	0	87.6
87.7	0.000951	-0.000543	0	87.6
87.7	0.000947	-0.000449	0	87.7
87.7	0.000943	-0.000357	0	87.7
87.7	0.000939	-0.000264	0	87.7
87.7	0.000937	-0.000172	0	87.7
87.7	0.000936	-8.06e-05	0	87.7
87.7	0.000936	1.12e-05	0	87.7
87.7	0.000936	0.000103	0	87.7
87.7	0.000938	0.000195	0	87.7
87.8	0.00094	0.000287	0	87.7
87.8	0.000943	0.000379	0	87.7
87.8	0.000948	0.000472	0	87.8
87.8	0.000953	0.000565	0	87.8
87.8	0.000959	0.000659	0	87.8
87.8	0.000966	0.000754	0	87.8
87.8	0.000974	0.000849	0	87.8
87.8	0.000983	0.000945	0	87.8
87.8	0.000993	0.00104	0	87.8
87.8	0.001	0.00114	0	87.8
87.9	0.00102	0.00124	0	87.8
87.9	0.00103	0.00134	0	87.8
87.9	0.00104	0.00144	0	87.9
87.9	0.00106	0.00154	0	87.9
87.9	0.00107	0.00165	0	87.9
87.9	0.00109	0.00175	0	87.9
87.9	0.00111	0.00186	0	87.9
87.9	0.00113	0.00197	0	87.9
87.9	0.00115	0.00208	0	87.9
87.9	0.00117	0.0022	0	87.9
88	0.00119	0.00231	0	87.9
88	0.00122	0.00243	0	87.9
88	0.00124	0.00255	0	88
88	0.00127	0.00267	0	88
88	0.00129	0.0028	0	88
88	0.00132	0.00293	0	88
88	0.00135	0.00306	0	88
88	0.00138	0.00319	0	88
88	0.00142	0.00333	0	88
88	0.00145	0.00347	0	88
88.1	0.00149	0.00362	0	88
88.1	0.00152	0.00376	0	88
88.1	0.00156	0.00391	0	88.1
88.1	0.0016	0.00407	0	88.1
88.1	0.00164	0.00423	0	88.1
88.1	0.00169	0.00439	0	88.1
88.1	0.00173	0.00456	0	88.1
88.1	0.00178	0.00473	0	88.1
88.1	0.00183	0.00491	0	88.1
88.1	0.00182	-0.00491	-1	88.1
88.2	0.00178	-0.00474	0	88.1
88.2	0.00173	-0.00456	0	88.1
88.2	0.00169	-0.0044	0	88.2
88.2	0.00164	-0.00423	0	88.2
88.2	0.0016	-0.00407	0	88.2
88.2	0.00156	-0.00392	0	88.2
88.2	0.00152	-0.00377	0	88.2
88.2	0.00149	-0.00362	0	88.2
88.2	0.00145	-0.00348	0	88.2
88.2	0.00142	-0.00334	0	88.2
88.3	0.00138	-0.0032	0	88.2
88.3	0.00135	-0.00306	0	88.2
88.3	0.00132	-0.00293	0	88.3
88.3	0.00129	-0.0028	0	88.3
88.3	0.00127	-0.00268	0	88.3
88.3	0.00124	-0.00256	0	88.3
88.3	0.00121	-0.00244	0	88.3
88.3	0.00119	-0.00232	0	88.3
88.3	0.00117	-0.0022	0	88.3
88.3	0.00115	-0.00209	0	88.3
88.4	0.00113	-0.00198	0	88.3
88.4	0.00111	-0.00187	0	88.3
88.4	0.00109	-0.00176	0	88.4
88.4	0.00107	-0.00165	0	88.4
88.4	0.00106	-0.00155	0	88.4
88.4	0.00104	-0.00145	0	88.4
88.4	0.00103	-0.00135	0	88.4
88.4	0.00101	-0.00124	0	88.4
88.4	0.001	-0.00115	0	88.4
