# t	p	dpdt	w	dwdt	ctrl	T	V
23.1527	-0.0403524	-0.00788205	3.58071	-1.31329	0	0.990599	196.04
23.1863	-0.0414369	-0.0568957	3.54039	-1.08608	-10	0.928094	196.032
23.2199	-0.0404442	0.116169	3.48905	-1.96942	0	1.3538	196.04
23.2536	-0.0373288	0.0694494	3.42645	-1.7504	0	1.24746	196.063
23.2871	-0.0357375	0.0256424	3.37119	-1.54201	0	1.15631	196.075
23.3207	-0.0355949	-0.0171204	3.32286	-1.33742	0	1.07824	196.076
23.3543	-0.0368977	-0.0606387	3.28137	-1.13002	-10	1.01299	196.066
23.3878	-0.0359565	0.117122	3.22855	-2.02952	0	1.4524	196.073
23.4214	-0.0327192	0.0758493	3.16362	-1.8302	0	1.34485	196.095
23.455	-0.0308193	0.037742	3.10537	-1.64246	0	1.25013	196.107
23.4886	-0.0301688	0.001081	3.05322	-1.45985	0	1.16585	196.111
23.5221	-0.0307423	-0.035416	3.00733	-1.278	0	1.09182	196.107
23.5556	-0.0325581	-0.0733215	2.96762	-1.09108	-10	1.02833	196.096
23.5891	-0.0319553	0.109512	2.91581	-2.00925	0	1.46063	196.1
23.6226	-0.0289061	0.0730709	2.85155	-1.82764	0	1.35657	196.118
23.6561	-0.0270251	0.0395541	2.79319	-1.6566	0	1.26301	196.128
23.6895	-0.0262377	0.00768335	2.74055	-1.49161	0	1.17845	196.132
23.723	-0.026509	-0.0239335	2.69332	-1.32745	0	1.10194	196.131
23.7567	-0.027861	-0.0566645	2.65145	-1.15904	0	1.03356	196.124
23.7902	-0.0303306	-0.0914634	2.61558	-0.983445	-10	0.975226	196.11
23.8237	-0.0302813	0.0944127	2.56699	-1.91371	0	1.38101	196.11
23.8573	-0.0277042	0.0596148	2.50572	-1.73795	0	1.28252	196.125
23.8907	-0.0262552	0.0273466	2.45041	-1.57154	0	1.19399	196.132
23.9243	-0.0258639	-0.00396032	2.40039	-1.40841	0	1.11345	196.134
23.9579	-0.0265232	-0.0354325	2.35583	-1.24467	0	1.04096	196.131
23.9913	-0.028251	-0.0682028	2.31699	-1.07642	-10	0.977326	196.122
24.0249	-0.0273725	0.12076	2.2651	-2.0181	0	1.41136	196.127
24.0585	-0.0238412	0.0899744	2.19999	-1.85681	0	1.30914	196.144
24.0921	-0.0212815	0.0628389	2.1401	-1.70876	0	1.21601	196.156
24.1257	-0.0195903	0.0382854	2.08509	-1.57016	0	1.13021	196.162
24.1591	-0.018696	0.0153469	2.03478	-1.43755	0	1.05073	196.166
24.1927	-0.0185571	-0.00704011	1.98874	-1.30681	0	0.976547	196.166
24.2262	-0.0191707	-0.0296884	1.94713	-1.17516	0	0.907894	196.164
24.2599	-0.0205676	-0.0536254	1.90986	-1.03866	0	0.844851	196.159
24.2934	-0.0227963	-0.0796622	1.8774	-0.894685	0	0.788731	196.149
24.3271	-0.0259625	-0.109023	1.84987	-0.738488	-10	0.740752	196.134
24.3608	-0.0264055	0.0826079	1.80897	-1.69087	0	1.08219	196.132
24.3944	-0.0241453	0.0521842	1.75479	-1.53084	0	0.996692	196.143
24.428	-0.0228724	0.0239603	1.706	-1.37894	0	0.919422	196.149
24.4615	-0.0225269	-0.00326713	1.66229	-1.2307	0	0.849225	196.15
24.495	-0.0230934	-0.03064	1.62352	-1.08191	0	0.785739	196.148
24.5286	-0.0246025	-0.0593574	1.58968	-0.928059	0	0.729227	196.141
24.5622	-0.0271074	-0.0903965	1.56122	-0.765929	-10	0.681219	196.128
24.5957	-0.0269549	0.0995172	1.51968	-1.7111	0	1.02848	196.129
24.6293	-0.024136	0.0688155	1.46492	-1.55014	0	0.942401	196.143
24.6628	-0.022304	0.0409967	1.41556	-1.39981	0	0.865022	196.151
24.6964	-0.0213714	0.0147567	1.37102	-1.25507	0	0.794474	196.155
24.7299	-0.0213065	-0.0108726	1.3313	-1.11257	0	0.73036	196.155
24.7636	-0.0221083	-0.0369946	1.29632	-0.968191	0	0.672489	196.152
24.7972	-0.02381	-0.0646105	1.26628	-0.8184	0	0.621572	196.144
24.8308	-0.0264853	-0.0948859	1.24138	-0.658902	-10	0.578811	196.131
24.8645	-0.0264594	0.0964272	1.20319	-1.61016	0	0.898081	196.131
24.8981	-0.0237361	0.0662757	1.15181	-1.45121	0	0.817624	196.145
24.9317	-0.0219775	0.0388025	1.10559	-1.30198	0	0.745354	196.153
24.9652	-0.0211133	0.0129617	1.06439	-1.15878	0	0.680139	196.156
24.9988	-0.0211045	-0.0124385	1.02782	-1.01702	0	0.621022	196.156
25.0324	-0.0219552	-0.0383475	0.996041	-0.873413	0	0.568213	196.153
25.066	-0.0236991	-0.065799	0.969178	-0.724229	0	0.522335	196.145
25.0995	-0.0264013	-0.0958538	0.947511	-0.565703	-10	0.484714	196.132
25.1332	-0.0264081	0.0954475	0.91247	-1.51679	0	0.777569	196.132
25.1668	-0.0237159	0.0653251	0.864203	-1.35793	0	0.702133	196.145
25.2003	-0.0219936	0.0379523	0.82127	-1.20924	0	0.635114	196.153
25.2339	-0.0211566	0.0119602	0.783009	-1.06527	0	0.574617	196.156
25.2674	-0.0211813	-0.0134421	0.74968	-0.923641	0	0.52067	196.156
25.301	-0.0220647	-0.0394081	0.721098	-0.779928	0	0.473	196.152
25.3345	-0.0238394	-0.0669193	0.697454	-0.630691	0	0.432329	196.144
25.368	-0.026583	-0.0971735	0.678932	-0.47143	-10	0.39984	196.131
25.4015	-0.0266507	0.0931207	0.647266	-1.41784	0	0.664429	196.13
25.4351	-0.0240424	0.0626603	0.602349	-1.25776	0	0.594184	196.143
25.4686	-0.0224158	0.0348267	0.562777	-1.10737	0	0.532349	196.151
25.5022	-0.0216941	0.00832818	0.528064	-0.961694	0	0.477335	196.154
25.5357	-0.0218521	-0.0177932	0.498253	-0.817465	0	0.42887	196.153
25.5693	-0.0228977	-0.0446893	0.473259	-0.670322	0	0.386897	196.149
25.6028	-0.0248688	-0.0733306	0.45334	-0.516955	0	0.352345	196.139
25.6363	-0.0278516	-0.104972	0.438708	-0.352644	-10	0.326602	196.124
25.6699	-0.0282069	0.0837106	0.411098	-1.29327	0	0.557108	196.122
25.7034	-0.0259513	0.0512254	0.370551	-1.12593	0	0.492856	196.134
25.737	-0.0247457	0.0207328	0.335406	-0.965685	0	0.437138	196.14
25.7706	-0.0245471	-0.0088466	0.305653	-0.808874	0	0.38925	196.141
25.8041	-0.0253433	-0.0387893	0.281163	-0.650736	0	0.348881	196.137
25.8377	-0.0271673	-0.0703004	0.262057	-0.486907	0	0.316683	196.128
25.8713	-0.0300959	-0.104674	0.248594	-0.312669	-10	0.294191	196.111
25.9048	-0.0304886	0.081169	0.222508	-1.24275	0	0.512013	196.109
25.9383	-0.0283654	0.0458916	0.183837	-1.0653	0	0.449765	196.121
25.9719	-0.0273897	0.0123959	0.150936	-0.894215	0	0.397006	196.126
26.0056	-0.0275286	-0.0206754	0.123684	-0.724549	0	0.352907	196.126
26.0391	-0.0287811	-0.0543924	0.102284	-0.552821	0	0.317899	196.119
26.0726	-0.0312012	-0.0903578	0.0867273	-0.372865	-10	0.292811	196.105
26.1062	-0.0311253	0.0948902	0.0585809	-1.30138	0	0.527802	196.105
26.1398	-0.0285502	0.0591024	0.0179515	-1.12206	0	0.462233	196.12
26.1735	-0.0271281	0.0255302	-0.0169727	-0.95051	0	0.406395	196.128
26.2071	-0.0268161	-0.00689354	-0.0460985	-0.783288	0	0.359513	196.129
26.2407	-0.0275955	-0.039619	-0.0696162	-0.61494	0	0.321095	196.125
26.2744	-0.029502	-0.0739945	-0.0874107	-0.44055	-10	0.291834	196.115
26.308	-0.0288382	0.113636	-0.117957	-1.37776	0	0.547159	196.118
26.3416	-0.0255848	0.0810077	-0.161314	-1.20992	0	0.478845	196.136
26.3752	-0.0233626	0.051554	-0.199355	-1.05342	0	0.419738	196.146
26.4088	-0.0220947	0.0242463	-0.232206	-0.904808	0	0.36842	196.152
26.4424	-0.021724	-0.00212285	-0.260178	-0.759519	0	0.323771	196.154
26.476	-0.0222369	-0.0285375	-0.28324	-0.61414	0	0.285673	196.151
26.5096	-0.0236576	-0.0561765	-0.301402	-0.464198	0	0.254351	196.145
26.5432	-0.0260411	-0.0860676	-0.314382	-0.306138	-10	0.230981	196.133
26.5769	-0.0257133	0.105643	-0.34067	-1.25842	0	0.451003	196.135
26.6103	-0.0226717	0.0766742	-0.380176	-1.10394	0	0.390576	196.15
26.644	-0.0205359	0.0506456	-0.414886	-0.959831	0	0.337947	196.159
26.6776	-0.0192404	0.0267143	-0.444835	-0.82341	0	0.292068	196.164
26.7111	-0.0187288	0.0039698	-0.470169	-0.691522	0	0.25219	196.166
26.7447	-0.0189759	-0.0187214	-0.491196	-0.559597	0	0.217635	196.165
26.7783	-0.0199975	-0.0422015	-0.50777	-0.42475	0	0.188722	196.161
26.812	-0.0218357	-0.067401	-0.519714	-0.283658	0	0.16614	196.153
26.8456	-0.0245613	-0.095302	-0.526748	-0.132833	0	0.151151	196.141
26.8792	-0.0282855	-0.127048	-0.528526	0.0163734	-10	0.153242	196.122
26.9127	-0.0293981	0.0603903	-0.543829	-0.924247	0	0.283132	196.115
26.9463	-0.027952	0.0259088	-0.571953	-0.74954	0	0.23806	196.123
26.9798	-0.027643	-0.00738633	-0.594197	-0.579335	0	0.202252	196.125
27.0134	-0.0284525	-0.0410395	-0.610763	-0.407745	0	0.17519	196.121
27.047	-0.0304201	-0.0764175	-0.621503	-0.22981	-10	0.157657	196.109
27.0804	-0.0298717	0.109293	-0.644743	-1.15898	0	0.351785	196.112
27.114	-0.0267821	0.0752804	-0.680733	-0.986051	0	0.29462	196.13
27.1477	-0.0247772	0.0442377	-0.71117	-0.823758	0	0.247067	196.14
27.1812	-0.0237861	0.0151232	-0.736159	-0.668682	0	0.207773	196.144
27.2147	-0.023757	-0.0133816	-0.756	-0.515817	0	0.17573	196.145
27.2482	-0.0246901	-0.0424528	-0.770711	-0.360854	0	0.150899	196.14
27.2819	-0.0266338	-0.0733693	-0.780162	-0.198994	0	0.133989	196.13
27.3155	-0.0296516	-0.107123	-0.78399	-0.0270566	-10	0.126744	196.114
27.349	-0.0301197	0.0790901	-0.800507	-0.958327	0	0.264628	196.111
27.3825	-0.0280581	0.0441884	-0.829687	-0.782204	0	0.217837	196.123
27.4161	-0.0271338	0.0110325	-0.853096	-0.612351	0	0.18044	196.128
27.4497	-0.0273126	-0.0217065	-0.870854	-0.443965	0	0.151652	196.127
27.4834	-0.028603	-0.0553224	-0.882911	-0.272404	0	0.131673	196.12
27.5169	-0.0310521	-0.0911062	-0.889074	-0.0930868	-10	0.121676	196.105
27.5506	-0.0309972	0.0943842	-0.907837	-1.02259	0	0.278334	196.106
27.5841	-0.0284376	0.0587577	-0.939106	-0.843879	0	0.22794	196.121
27.6177	-0.0270269	0.0253897	-0.964606	-0.673183	0	0.18735	196.128
27.6514	-0.0267179	-0.00696424	-0.984447	-0.506138	0	0.155476	196.13
27.685	-0.0274959	-0.039528	-0.998637	-0.338441	0	0.132114	196.126
27.7185	-0.0293886	-0.0736568	-1.00711	-0.16512	-10	0.117877	196.115
27.7522	-0.0287083	0.114257	-1.02843	-1.10355	0	0.296202	196.119
27.7857	-0.0254328	0.0818142	-1.06259	-0.936406	0	0.242861	196.137
27.8193	-0.0231822	0.0525922	-1.09141	-0.780806	0	0.198758	196.147
27.8529	-0.0218744	0.0254901	-1.11515	-0.632875	0	0.162277	196.153
27.8865	-0.0214572	-0.000583466	-1.134	-0.488664	0	0.13248	196.155
27.9201	-0.0219131	-0.0266587	-1.14799	-0.344489	0	0.109103	196.153
27.9537	-0.0232609	-0.0538255	-1.1571	-0.196334	0	0.0924322	196.147
27.9873	-0.025551	-0.0831252	-1.1611	-0.0405204	0	0.0834697	196.136
28.0207	-0.0288687	-0.115697	-1.16062	0.0530088	-10	0.110881	196.118
28.0544	-0.029603	0.071841	-1.17475	-0.888745	0	0.230757	196.114
28.0878	-0.0277782	0.0374762	-1.20158	-0.714657	0	0.18786	196.124
28.1214	-0.0270756	0.00459651	-1.2227	-0.545917	0	0.154092	196.128
28.155	-0.0274718	-0.0282288	-1.23823	-0.377178	0	0.128787	196.126
28.1885	-0.0289802	-0.0620671	-1.24801	-0.204958	0	0.112491	196.118
28.2221	-0.0316685	-0.0984827	-1.25187	-0.0232991	-10	0.106461	196.102
28.2558	-0.0318738	0.0862469	-1.26826	-0.950209	0	0.243335	196.1
28.2893	-0.029609	0.0494473	-1.297	-0.767315	0	0.196575	196.114
28.3228	-0.0285386	0.0145554	-1.31978	-0.591217	0	0.159957	196.12
28.3565	-0.0286267	-0.0198141	-1.33673	-0.416918	0	0.132557	196.12
28.3899	-0.0298704	-0.0547984	-1.34774	-0.240651	0	0.114606	196.112
28.4235	-0.0323252	-0.0920723	-1.35274	-0.0559729	-10	0.1071	196.098
28.457	-0.0323372	0.0913535	-1.37008	-0.977249	0	0.251799	196.097
28.4905	-0.0299114	0.0541394	-1.39966	-0.79291	0	0.203465	196.112
28.5241	-0.028687	0.0188917	-1.42334	-0.6154	0	0.165379	196.119
28.5577	-0.0286316	-0.0155869	-1.4411	-0.440681	0	0.136703	196.12
28.5912	-0.0297338	-0.0505071	-1.45291	-0.264625	0	0.117462	196.113
28.6248	-0.032043	-0.0875592	-1.45873	-0.0807124	-10	0.108503	196.099
28.6584	-0.0318917	0.0965998	-1.47698	-1.00508	0	0.260751	196.1
28.6918	-0.0292804	0.0600315	-1.50752	-0.823084	0	0.211086	196.116
28.7254	-0.0278455	0.0257408	-1.53222	-0.649151	0	0.171581	196.124
28.7589	-0.0275405	-0.00749772	-1.55114	-0.479048	0	0.141142	196.126
28.7925	-0.028352	-0.0410384	-1.56435	-0.307852	0	0.119481	196.121
28.8263	-0.0303284	-0.0764485	-1.57176	-0.129592	-10	0.107291	196.11
28.8598	-0.0297716	0.10976	-1.59173	-1.06111	0	0.274082	196.113
28.8933	-0.0266716	0.0759728	-1.62435	-0.889137	0	0.222424	196.13
28.927	-0.024641	0.0450774	-1.65153	-0.727377	0	0.180199	196.14
28.9605	-0.0236182	0.0161123	-1.67332	-0.572786	0	0.146137	196.145
28.994	-0.0235521	-0.0121522	-1.68996	-0.420825	0	0.119328	196.146
29.0276	-0.0244413	-0.0409889	-1.70151	-0.266647	0	0.0996117	196.141
29.0611	-0.0263196	-0.0714326	-1.70779	-0.106723	0	0.0877741	196.132
29.0946	-0.0292576	-0.104688	-1.70875	0.0285486	-10	0.0980949	196.116
29.1282	-0.0296232	0.0828882	-1.72374	-0.913732	0	0.225086	196.114
29.1618	-0.0274233	0.0486655	-1.75146	-0.740075	0	0.180914	196.126
29.1953	-0.0263357	0.0164199	-1.77347	-0.573603	0	0.145996	196.132
29.2289	-0.0263163	-0.0152614	-1.79	-0.409023	0	0.119304	196.132
29.2627	-0.0273733	-0.0476431	-1.80098	-0.241782	0	0.100911	196.126
29.2963	-0.0295413	-0.0818326	-1.80622	-0.0681784	-10	0.0918293	196.114
29.3298	-0.0291481	0.105342	-1.8242	-1.00339	0	0.242086	196.117
29.3635	-0.0261699	0.0720244	-1.8551	-0.832816	0	0.193495	196.133
29.3971	-0.024265	0.0416984	-1.88038	-0.673191	0	0.154389	196.142
29.4308	-0.0233466	0.0129875	-1.90047	-0.51929	0	0.123031	196.147
29.4644	-0.0233809	-0.0150377	-1.91534	-0.368152	0	0.0989446	196.146
29.498	-0.0243684	-0.0438109	-1.92515	-0.214061	0	0.0818978	196.142
29.5316	-0.0263453	-0.0742834	-1.92968	-0.0539386	0	0.0728017	196.132
29.5652	-0.0293874	-0.1077	-1.92936	0.0523809	-10	0.0949454	196.115
29.5987	-0.0298647	0.0791659	-1.94345	-0.886642	0	0.214404	196.113
29.6324	-0.0277915	0.0444868	-1.97031	-0.711198	0	0.171475	196.124
29.6658	-0.0268534	0.0118026	-1.99127	-0.543274	0	0.138085	196.129
29.6994	-0.0269992	-0.0205216	-2.0067	-0.376483	0	0.113061	196.128
29.7329	-0.0282365	-0.053607	-2.01649	-0.20703	0	0.0966863	196.122
29.7664	-0.0306176	-0.0888829	-2.02048	-0.0295944	-10	0.0900003	196.108
29.8	-0.0304853	0.0967945	-2.03708	-0.959263	0	0.228561	196.109
29.8337	-0.027825	0.0616888	-2.06638	-0.782223	0	0.181642	196.124
29.8673	-0.0263013	0.029082	-2.08988	-0.614223	0	0.14453	196.132
29.901	-0.0258524	-0.00230182	-2.10778	-0.45072	0	0.115933	196.134
29.9345	-0.0264522	-0.0336375	-2.12015	-0.287612	0	0.0954957	196.131
29.968	-0.0281251	-0.0663926	-2.127	-0.119261	-10	0.0835622	196.122
30.0015	-0.0271855	0.122646	-2.14677	-1.06107	0	0.249295	196.128
30.0351	-0.0235953	0.092207	-2.17963	-0.901181	0	0.199403	196.145
30.0687	-0.020955	0.0654141	-2.20742	-0.754377	0	0.158442	196.157
30.1023	-0.0191684	0.0412804	-2.23044	-0.617233	0	0.124678	196.164
30.1359	-0.018162	0.01882	-2.24897	-0.486158	0	0.0969421	196.168
30.1695	-0.017895	-0.00287059	-2.26314	-0.357891	0	0.0746383	196.169
30.203	-0.0183542	-0.0246241	-2.27299	-0.229515	0	0.0576384	196.167
30.2366	-0.0195611	-0.047439	-2.27849	-0.0971449	0	0.0461254	196.162
30.2703	-0.0215735	-0.0722754	-2.27956	0.017037	0	0.0474727	196.154
30.3039	-0.0244535	-0.0999097	-2.27817	0.0680353	-10	0.075184	196.141
30.3374	-0.0245688	0.093011	-2.29208	-0.893013	0	0.19298	196.141
30.3711	-0.0219184	0.0650238	-2.31956	-0.741818	0	0.152046	196.153
30.4046	-0.0201683	0.0397816	-2.34203	-0.600787	0	0.118764	196.16
30.4382	-0.0192329	0.0160769	-2.35993	-0.465193	0	0.0916974	196.164
30.4717	-0.0190801	-0.00693597	-2.3733	-0.332195	0	0.0703902	196.164
30.5054	-0.0197038	-0.0302859	-2.38222	-0.197855	0	0.0546673	196.162
30.539	-0.0211331	-0.0548997	-2.38656	-0.0588642	0	0.0449691	196.156
30.5727	-0.0234245	-0.0817308	-2.38662	0.0332417	0	0.0565425	196.146
30.6063	-0.0266683	-0.11185	-2.38454	0.0931505	-10	0.088215	196.13
30.64	-0.0272211	0.0789024	-2.39755	-0.860968	0	0.198323	196.127
30.6737	-0.0251026	0.0474069	-2.42375	-0.697043	0	0.157565	196.138
30.7073	-0.0240094	0.0178803	-2.44452	-0.540329	0	0.125139	196.143
30.7408	-0.0238921	-0.0108577	-2.46006	-0.386586	0	0.100161	196.144
30.7745	-0.0247507	-0.0402189	-2.47047	-0.230275	0	0.0823746	196.14
30.8082	-0.0266208	-0.0711746	-2.47552	-0.0682564	-10	0.0726462	196.13
30.8418	-0.0257985	0.120245	-2.49381	-1.01962	0	0.226131	196.135
30.8754	-0.0222598	0.0914162	-2.52539	-0.865547	0	0.179192	196.151
30.9089	-0.0196252	0.0662901	-2.55201	-0.724925	0	0.140793	196.162
30.9425	-0.0177805	0.0437654	-2.57417	-0.593571	0	0.109039	196.169
30.976	-0.0166642	0.0230997	-2.59195	-0.469161	0	0.0830536	196.173
31.0096	-0.0162221	0.00333178	-2.60566	-0.347922	0	0.0620521	196.174
31.0433	-0.0164408	-0.0163638	-2.61534	-0.226789	0	0.0458086	196.173
31.0768	-0.0173277	-0.0366628	-2.62089	-0.103617	0	0.0345399	196.171
31.1104	-0.0189178	-0.0584379	-2.62227	0.00953339	0	0.0319719	196.165
31.1439	-0.0212762	-0.08258	-2.62133	0.0478741	0	0.0536449	196.156
31.1774	-0.0244865	-0.109965	-2.61893	0.0981207	-10	0.0830721	196.141
31.2111	-0.0249311	0.0834502	-2.63194	-0.865695	0	0.192945	196.139
31.2447	-0.0226155	0.0548765	-2.65842	-0.71246	0	0.152945	196.15
31.2782	-0.0212198	0.0285325	-2.67988	-0.567328	0	0.12043	196.156
31.3118	-0.0206866	0.00337986	-2.69654	-0.426589	0	0.0944362	196.158
31.3455	-0.020996	-0.0217872	-2.70855	-0.285503	0	0.0744541	196.157
31.3792	-0.0221637	-0.0478002	-2.71575	-0.141429	0	0.0608845	196.152
31.4128	-0.0242321	-0.0757004	-2.718	0.00407884	-10	0.05608	196.142
31.4464	-0.0235139	0.11857	-2.73419	-0.962664	0	0.19384	196.146
31.4798	-0.0199943	0.0925344	-2.76395	-0.818856	0	0.151386	196.161
31.5133	-0.0172799	0.0702049	-2.78915	-0.688464	0	0.116672	196.171
31.5468	-0.0152614	0.0506797	-2.81017	-0.568191	0	0.0880774	196.177
31.5805	-0.0138539	0.0330986	-2.8274	-0.454673	0	0.0644651	196.181
31.6141	-0.0130165	0.0169289	-2.84084	-0.346462	0	0.0454268	196.183
31.6477	-0.0127089	0.0014492	-2.8507	-0.240765	0	0.0305076	196.184
31.6813	-0.012919	-0.0139888	-2.85702	-0.135164	0	0.0195675	196.184
31.715	-0.0136562	-0.0299991	-2.85977	-0.0274761	0	0.0127114	196.182
31.7486	-0.0149495	-0.0472204	-2.85976	0.0101928	0	0.0204298	196.178
31.7822	-0.0168497	-0.066341	-2.8591	0.0302798	0	0.0364815	196.172
31.8156	-0.0194225	-0.0880526	-2.85763	0.0599732	0	0.0583916	196.163
31.8491	-0.0227875	-0.113367	-2.85494	0.102605	-10	0.0877944	196.149
31.8827	-0.0233209	0.0814508	-2.86783	-0.865569	0	0.196479	196.147
31.9163	-0.0210392	0.0547697	-2.89444	-0.719168	0	0.156939	196.157
31.9498	-0.0196166	0.0303667	-2.91622	-0.581149	0	0.124399	196.162
31.9835	-0.0189881	0.00709152	-2.93352	-0.44701	0	0.0977253	196.165
32.0172	-0.019137	-0.0159486	-2.94636	-0.313609	0	0.0766392	196.164
32.0508	-0.0200655	-0.0395234	-2.95463	-0.178509	0	0.0613624	196.161
32.0844	-0.0218092	-0.0646895	-2.95828	-0.0376541	0	0.0523681	196.153
32.118	-0.0244452	-0.0925291	-2.95799	0.0384983	-10	0.0721869	196.141
32.1516	-0.0243042	0.100954	-2.97296	-0.925125	0	0.199169	196.142
32.1851	-0.0213912	0.0735768	-3.00142	-0.776389	0	0.15722	196.155
32.2187	-0.0193407	0.0491296	-3.02511	-0.63821	0	0.122762	196.163
32.2523	-0.018072	0.0266128	-3.04434	-0.506914	0	0.0944586	196.168
32.2859	-0.0175396	0.00519578	-3.05922	-0.379654	0	0.0716563	196.17
32.3194	-0.0177196	-0.015972	-3.06984	-0.253388	0	0.0540501	196.169
32.3531	-0.0186234	-0.0378856	-3.07621	-0.124193	0	0.0416537	196.166
32.3866	-0.0202816	-0.0612616	-3.07815	0.00490133	0	0.0363423	196.16
32.4202	-0.0227605	-0.087087	-3.07727	0.0493912	-10	0.0599822	196.149
32.4538	-0.0223995	0.108648	-3.09201	-0.922588	0	0.185337	196.151
32.4873	-0.0191858	0.0837056	-3.12056	-0.782636	0	0.144956	196.164
32.521	-0.0167356	0.0620079	-3.14477	-0.654131	0	0.111565	196.173
32.5546	-0.0149806	0.0429488	-3.16471	-0.535479	0	0.0841692	196.178
32.5881	-0.0138348	0.0256482	-3.18076	-0.423267	0	0.0616935	196.181
32.6218	-0.0132482	0.0093136	-3.19317	-0.314344	0	0.0435045	196.183
32.6553	-0.0132023	-0.00655771	-3.20191	-0.207362	0	0.0295183	196.183
32.6889	-0.0136937	-0.0227644	-3.20707	-0.0989509	0	0.0195768	196.182
32.7224	-0.0147394	-0.0398375	-3.20855	0.00235278	0	0.0154985	196.179
32.7559	-0.0163826	-0.0585223	-3.20818	0.0209391	0	0.0295888	196.174
32.7894	-0.0186839	-0.0795233	-3.20705	0.0480364	0	0.0492312	196.166
32.8229	-0.0217418	-0.103743	-3.20484	0.0867624	-10	0.0757704	196.154
32.8564	-0.0219314	0.0923853	-3.21831	-0.886005	0	0.189767	196.153
32.8898	-0.0192622	0.0677244	-3.2456	-0.747175	0	0.150544	196.164
32.9235	-0.0173608	0.0456606	-3.26854	-0.617473	0	0.117789	196.17
32.9571	-0.0161695	0.0254827	-3.28721	-0.494685	0	0.0906691	196.174
32.9905	-0.0156376	0.00642429	-3.30177	-0.376184	0	0.06858	196.176
33.0241	-0.0157383	-0.0124395	-3.31242	-0.258223	0	0.0510679	196.176
33.0577	-0.0164785	-0.0318096	-3.31908	-0.138418	0	0.0382658	196.173
33.0911	-0.0178821	-0.0523921	-3.32165	-0.0143872	0	0.0305777	196.169
33.1247	-0.0200191	-0.0751965	-3.32116	0.033739	0	0.047025	196.161
33.1585	-0.0229858	-0.101168	-3.3193	0.0784212	-10	0.0740055	196.148
33.192	-0.02312	0.0931198	-3.33291	-0.887127	0	0.189211	196.148
33.2255	-0.0204454	0.0669909	-3.3602	-0.742871	0	0.149378	196.159
33.259	-0.0185988	0.0435636	-3.38282	-0.608415	0	0.11657	196.166
33.2925	-0.0175053	0.0218914	-3.40106	-0.48032	0	0.0896282	196.17
33.3261	-0.0171212	0.00106852	-3.41508	-0.355224	0	0.0678947	196.171
33.3596	-0.0174324	-0.0196896	-3.42491	-0.230414	0	0.051221	196.17
33.3932	-0.0184523	-0.0412651	-3.43051	-0.10259	0	0.0397475	196.167
33.4267	-0.0202151	-0.0644322	-3.43177	0.0157381	0	0.037596	196.16
33.4602	-0.0228022	-0.0902632	-3.43052	0.0602062	-10	0.0617362	196.149
33.4938	-0.0225552	0.105038	-3.44485	-0.909776	0	0.183414	196.15
33.5273	-0.0194675	0.0798408	-3.47295	-0.768918	0	0.143407	196.163
33.561	-0.0171593	0.0577721	-3.49661	-0.63919	0	0.110399	196.171
33.5945	-0.0155563	0.0381172	-3.51601	-0.518385	0	0.0832987	196.176
33.628	-0.0145866	0.0200581	-3.53142	-0.403522	0	0.0612076	196.179
33.6614	-0.0142056	0.00281717	-3.54303	-0.291661	0	0.0435793	196.18
33.695	-0.0144	-0.0144165	-3.55096	-0.179524	0	0.0301556	196.18
33.7285	-0.015178	-0.0321722	-3.55508	-0.0656669	0	0.0211718	196.177
33.7621	-0.0165763	-0.0512917	-3.55557	0.0132173	0	0.0236931	196.173
33.7957	-0.0186451	-0.0724483	-3.55469	0.0407375	0	0.0415969	196.166
33.8293	-0.0214712	-0.0965393	-3.55272	0.0788888	-10	0.0661648	196.155
33.8628	-0.0214133	0.100007	-3.56648	-0.895339	0	0.182832	196.155
33.8962	-0.0184759	0.0761194	-3.59413	-0.759299	0	0.143886	196.167
33.9298	-0.0162769	0.0552138	-3.61751	-0.633879	0	0.1115	196.174
33.9635	-0.0147387	0.0365222	-3.63684	-0.516422	0	0.084584	196.179
33.9971	-0.0138024	0.0193206	-3.65232	-0.404382	0	0.0624227	196.181
34.0307	-0.0134298	0.00292157	-3.66408	-0.295302	0	0.0445966	196.182
34.0643	-0.0136046	-0.0133545	-3.67218	-0.186682	0	0.0309222	196.182
34.0979	-0.0143308	-0.0301283	-3.6766	-0.0763828	0	0.0214903	196.18
34.1313	-0.0156367	-0.0481066	-3.67737	0.0132565	0	0.0206885	196.176
34.165	-0.0175863	-0.0681303	-3.67656	0.0365025	0	0.0372041	196.17
34.1985	-0.0202419	-0.090828	-3.67481	0.0696502	-10	0.0598659	196.16
34.2321	-0.0199568	0.107865	-3.68905	-0.913105	0	0.181027	196.161
34.2657	-0.0167181	0.0858464	-3.71748	-0.783729	0	0.142439	196.173
34.2993	-0.0141538	0.0672691	-3.74182	-0.666754	0	0.11037	196.18
34.3327	-0.0121731	0.0514872	-3.76233	-0.560138	0	0.083723	196.185
34.3663	-0.0106823	0.0377625	-3.77942	-0.46147	0	0.0616842	196.189
34.3998	-0.00962385	0.0255568	-3.79339	-0.372718	0	0.0448367	196.191
34.4334	-0.00895588	0.0143826	-3.80452	-0.291463	0	0.0320241	196.192
34.467	-0.00865158	0.00376536	-3.81302	-0.214256	0	0.0221629	196.193
