# t	p	dpdt	w	dwdt	ctrl	T	V
23.9079	-0.000417376	0.127132	-16.2113	-0.743924	20	0.0877022	196.2
23.9414	-0.00363061	-0.319863	-16.1987	1.47488	-20	0.332496	196.199
23.9749	-0.00698679	0.118739	-16.1869	-0.743303	0	0.0918365	196.195
24.0085	-0.00311265	0.112664	-16.211	-0.699137	0	0.0806989	196.199
24.0419	0.000620927	0.11117	-16.2342	-0.687788	0	0.0779206	196.2
24.0754	0.00438302	0.114172	-16.2572	-0.687788	20	0.0764294	196.198
24.1091	0.000761622	-0.330054	-16.2428	1.52443	-20	0.354918	196.2
24.1427	-0.00283848	0.1149	-16.2297	-0.718448	0	0.085715	196.199
24.1763	0.000990091	0.113788	-16.2536	-0.709351	0	0.083363	196.2
24.2098	0.00484475	0.117286	-16.2773	-0.709351	20	0.0815247	196.198
24.2433	0.00137064	-0.324995	-16.2638	1.49413	-20	0.341713	196.2
24.277	-0.0020324	0.122294	-16.2519	-0.759124	0	0.0951621	196.2
24.3105	0.00205236	0.122306	-16.2772	-0.754701	0	0.0936363	196.2
24.3441	0.00622343	0.127275	-16.3025	-0.754701	20	0.0910442	196.196
24.3775	0.00314159	-0.311996	-16.2908	1.43638	-20	0.315597	196.199
24.4111	0.000192857	0.13549	-16.2808	-0.814797	20	0.10713	196.2
24.4446	-0.00274464	-0.311381	-16.2705	1.40453	-20	0.3052	196.199
24.478	-0.0058002	0.128129	-16.2611	-0.816531	0	0.11239	196.197
24.5116	-0.00158741	0.123688	-16.2879	-0.784254	0	0.103256	196.2
24.5453	0.00257952	0.124287	-16.3142	-0.781567	0	0.101885	196.199
24.5789	0.00683673	0.129952	-16.3405	-0.781567	20	0.098586	196.195
24.6125	0.00384595	-0.309014	-16.3296	1.40902	-20	0.305217	196.199
24.646	0.00100957	0.139145	-16.3206	-0.8443	20	0.115756	196.2
24.6795	-0.00178803	-0.306662	-16.3114	1.37116	-20	0.292532	196.2
24.7131	-0.00464679	0.135904	-16.3033	-0.863313	0	0.125314	196.198
24.7466	-0.000153358	0.133023	-16.3318	-0.842371	0	0.119007	196.2
24.7803	0.00435203	0.135553	-16.3602	-0.842304	20	0.117255	196.198
24.8138	0.00150107	-0.306267	-16.3512	1.35863	-20	0.288815	196.2
24.8474	-0.00127377	0.140647	-16.3437	-0.8872	0	0.131606	196.2
24.8811	0.00347111	0.141972	-16.3735	-0.885652	20	0.130021	196.199
24.9146	0.000813949	-0.301006	-16.3659	1.31978	-20	0.275	196.2
24.9483	-0.00178457	0.146292	-16.3597	-0.923941	0	0.14287	196.2
24.982	0.00313681	0.147107	-16.3907	-0.921049	20	0.141019	196.199
25.0156	0.000625986	-0.29708	-16.3841	1.28991	-20	0.264868	196.2
25.0492	-0.00186253	0.148345	-16.3788	-0.944822	0	0.150404	196.2
25.0827	0.00311444	0.149098	-16.4104	-0.941729	20	0.148435	196.199
25.1163	0.00068048	-0.294625	-16.4046	1.26698	-20	0.257784	196.2
25.15	-0.00171076	0.152072	-16.4001	-0.973834	0	0.160482	196.2
25.1837	0.0034222	0.153105	-16.4329	-0.971268	20	0.158439	196.199
25.2173	0.00113952	-0.289721	-16.4282	1.23363	-20	0.246763	196.2
25.2509	-0.00107554	0.157687	-16.4249	-1.00984	0	0.172576	196.2
25.2844	0.00421678	0.159568	-16.4586	-1.00888	20	0.170494	196.198
25.318	0.00214457	-0.283279	-16.4549	1.20731	-20	0.236128	196.2
25.3517	0.000166124	0.165303	-16.4526	-1.0402	20	0.180569	196.2
25.3852	-0.00178546	-0.281922	-16.4495	1.20119	-20	0.233806	196.2
25.4188	-0.00380732	0.161154	-16.4469	-1.02535	0	0.17699	196.199
25.4525	0.00156783	0.159808	-16.4811	-1.01359	20	0.172517	196.2
25.486	-0.000530717	-0.285345	-16.4774	1.20985	-20	0.238375	196.2
25.5196	-0.00264155	0.15929	-16.4747	-1.02248	0	0.177259	196.199
25.5532	0.00268644	0.159317	-16.5089	-1.01675	20	0.174461	196.199
25.5867	0.000610136	-0.283732	-16.5053	1.20789	-20	0.236621	196.2
25.6202	-0.00143304	0.161493	-16.5027	-1.02555	20	0.176788	196.2
25.6539	-0.00357999	-0.289338	-16.4988	1.23091	-20	0.245905	196.199
25.6873	-0.00591417	0.149232	-16.495	-0.976439	0	0.164236	196.197
25.7209	-0.000997642	0.145086	-16.5271	-0.946303	0	0.153838	196.2
25.7545	0.0038954	0.14683	-16.5589	-0.945395	20	0.151919	196.199
25.7881	0.00138812	-0.296553	-16.5532	1.26279	-20	0.258552	196.2
25.8216	-0.00107724	0.148908	-16.5488	-0.97095	0	0.161917	196.2
25.8552	0.00393663	0.150626	-16.5814	-0.969902	20	0.159907	196.198
25.8888	0.00156332	-0.292416	-16.5765	1.23677	-20	0.249748	196.2
25.9224	-0.000746023	0.154458	-16.5731	-1.00351	0	0.172439	196.2
25.956	0.00446654	0.156696	-16.6068	-1.00318	20	0.170271	196.198
25.9896	0.00230736	-0.285667	-16.6029	1.21093	-20	0.238862	196.199
26.0232	0.000248056	0.162797	-16.6004	-1.03581	20	0.18062	196.2
26.0567	-0.00175932	-0.283092	-16.5973	1.19911	-20	0.234405	196.2
26.0904	-0.00380736	0.16105	-16.595	-1.03263	0	0.180636	196.199
26.1239	0.00154649	0.159695	-16.6292	-1.02087	20	0.17611	196.2
26.1574	-0.000545983	-0.285002	-16.6257	1.21012	-20	0.23813	196.2
26.191	-0.0026436	0.159782	-16.623	-1.02296	0	0.177049	196.199
26.2245	0.00269645	0.159813	-16.6571	-1.01724	20	0.174261	196.199
26.2583	0.000567003	-0.286489	-16.6532	1.22335	-20	0.241976	196.2
26.2919	-0.00155499	0.15989	-16.6502	-1.01588	20	0.173541	196.2
26.3255	-0.00371847	-0.289249	-16.6464	1.2223	-20	0.244172	196.199
26.3589	-0.00605397	0.149022	-16.6428	-0.983797	0	0.167978	196.196
26.3924	-0.00115721	0.144705	-16.6751	-0.95242	0	0.157024	196.2
26.4259	0.003703	0.146232	-16.707	-0.951161	0	0.15507	196.199
26.4594	0.00871435	0.153682	-16.7389	-0.951161	20	0.149088	196.193
26.4928	0.00658747	-0.281351	-16.734	1.22358	-20	0.238024	196.196
26.5264	0.00475494	0.171905	-16.7313	-1.03993	20	0.175245	196.198
26.56	0.00311432	-0.269882	-16.7285	1.182	-20	0.220785	196.199
26.5935	0.00157466	0.177541	-16.7269	-1.05803	20	0.179519	196.2
26.6271	6.26519e-05	-0.267866	-16.7245	1.17692	-20	0.218323	196.2
26.6607	-0.00144464	0.177855	-16.723	-1.05938	20	0.179916	196.2
26.6942	-0.00297026	-0.269362	-16.7205	1.17986	-20	0.219965	196.199
26.7278	-0.00459223	0.172468	-16.7187	-1.04205	20	0.175808	196.198
26.7613	-0.00637948	-0.279469	-16.7154	1.2153	-20	0.234827	196.196
26.7948	-0.00841869	0.157526	-16.712	-0.988353	0	0.162664	196.193
26.8284	-0.00325874	0.150503	-16.7442	-0.937314	0	0.145446	196.199
26.862	0.00175477	0.149601	-16.7754	-0.928013	20	0.142143	196.2
26.8956	-0.000722559	-0.297238	-16.7689	1.29389	-20	0.265914	196.2
26.9292	-0.00324147	0.14676	-16.7634	-0.935929	0	0.14774	196.199
26.9629	0.00166805	0.145812	-16.7946	-0.926497	0	0.144353	196.2
26.9963	0.00660971	0.150765	-16.8256	-0.926497	20	0.140698	196.196
27.0299	0.00431641	-0.288064	-16.8196	1.2636	-20	0.252009	196.198
27.0635	0.00222309	0.163312	-16.8155	-0.994369	20	0.160964	196.2
27.0971	0.000262491	-0.280675	-16.8115	1.21465	-20	0.235552	196.2
27.1306	-0.00168106	0.164468	-16.8086	-1.01885	20	0.171154	196.2
27.1642	-0.00370474	-0.285313	-16.8048	1.22239	-20	0.24082	196.199
27.1977	-0.0058993	0.153758	-16.8013	-0.987518	0	0.165426	196.197
27.2313	-0.000817717	0.14972	-16.8339	-0.958166	0	0.15528	196.2
27.2649	0.00422608	0.151767	-16.866	-0.95769	20	0.153398	196.198
27.2984	0.00191213	-0.29022	-16.8609	1.24429	-20	0.249349	196.2
27.3322	-0.000293428	0.159013	-16.8573	-1.00694	20	0.170047	196.2
27.3657	-0.00244481	-0.287864	-16.8534	1.22208	-20	0.242904	196.199
27.3992	-0.00469269	0.153296	-16.85	-0.996208	0	0.169981	196.198
27.4328	0.000405944	0.150714	-16.8831	-0.977298	0	0.163288	196.2
27.4664	0.00550647	0.154265	-16.9159	-0.977298	20	0.160246	196.197
27.4999	0.00330717	-0.285915	-16.9115	1.21783	-20	0.240409	196.199
27.5336	0.00126226	0.163959	-16.9089	-1.03429	20	0.178865	196.2
27.5671	-0.000708165	-0.281759	-16.9057	1.20137	-20	0.233703	196.2
27.6008	-0.00269231	0.163462	-16.9033	-1.03401	20	0.179165	196.199
27.6343	-0.00473697	-0.285982	-16.8999	1.21383	-20	0.239699	196.198
27.6679	-0.0069593	0.153171	-16.8967	-0.998071	0	0.171006	196.195
27.7013	-0.00193897	0.147842	-16.9294	-0.959341	0	0.157435	196.2
27.7348	0.00299954	0.148477	-16.9613	-0.956006	0	0.155349	196.199
27.7684	0.0080861	0.155145	-16.9935	-0.956006	20	0.150112	196.194
27.8018	0.0059922	-0.280788	-16.9887	1.22224	-20	0.237312	196.196
27.8355	0.00417155	0.172142	-16.9861	-1.04058	20	0.175366	196.198
27.8691	0.00253318	-0.270051	-16.9833	1.18246	-20	0.220998	196.199
27.9025	0.000979851	0.176947	-16.9816	-1.05638	20	0.179175	196.2
27.9362	-0.000572237	-0.269586	-16.9791	1.18316	-20	0.22084	196.2
27.9698	-0.00214789	0.175536	-16.9773	-1.05122	20	0.177808	196.2
28.0034	-0.00381091	-0.274798	-16.9744	1.20209	-20	0.228584	196.199
28.0369	-0.00564939	0.164665	-16.9716	-1.00963	20	0.166795	196.197
28.0705	-0.0077596	-0.290503	-16.9673	1.24204	-20	0.249163	196.194
28.1042	-0.0101813	0.146238	-16.9631	-0.962774	0	0.160522	196.19
28.1378	-0.00544429	0.136848	-16.9941	-0.894532	0	0.137724	196.197
28.1713	-0.000938708	0.13302	-17.0235	-0.866708	0	0.128936	196.2
28.2049	0.00353872	0.134583	-17.0526	-0.865822	0	0.127335	196.199
28.2385	0.00816941	0.141633	-17.0817	-0.865822	20	0.122406	196.193
28.2722	0.00556183	-0.297156	-17.0736	1.32623	-20	0.27404	196.197
28.3057	0.00316756	0.15398	-17.0674	-0.928911	20	0.139548	196.199
28.3393	0.000909834	-0.289111	-17.0612	1.27692	-20	0.255954	196.2
28.3728	-0.0013123	0.156078	-17.0563	-0.95603	20	0.149439	196.2
28.4064	-0.00362548	-0.294029	-17.0505	1.27733	-20	0.259617	196.199
28.4401	-0.00609246	0.146734	-17.0453	-0.940982	0	0.150018	196.196
28.4737	-0.00124532	0.142315	-17.0763	-0.908864	0	0.139474	196.2
28.5072	0.00353217	0.143687	-17.1067	-0.907392	20	0.137789	196.199
28.5407	0.000938285	-0.298997	-17.0999	1.29674	-20	0.267951	196.2
28.5742	-0.00162247	0.145519	-17.0942	-0.933122	0	0.147505	196.2
28.6077	0.00324438	0.14649	-17.1254	-0.93071	20	0.145659	196.199
28.6413	0.000717296	-0.29747	-17.1192	1.27929	-20	0.262803	196.2
28.6748	-0.00178298	0.148021	-17.1142	-0.955636	0	0.155569	196.2
28.7084	0.00318002	0.148859	-17.1462	-0.952779	20	0.153557	196.199
28.7419	0.000749112	-0.294347	-17.1408	1.2535	-20	0.25474	196.2
28.7754	-0.00165341	0.150502	-17.1366	-0.978162	0	0.163888	196.2
28.809	0.00339983	0.151551	-17.1694	-0.975743	20	0.161822	196.199
28.8426	0.00103158	-0.292821	-17.1646	1.23664	-20	0.250089	196.2
28.8762	-0.00130319	0.153318	-17.1611	-1.00086	0	0.172212	196.2
28.9099	0.00386998	0.154865	-17.1948	-0.999359	20	0.170068	196.199
28.9435	0.001628	-0.288663	-17.1907	1.21951	-20	0.243117	196.2
28.9772	-0.000546727	0.1589	-17.1879	-1.02395	0	0.178329	196.2
29.0107	0.00480588	0.161455	-17.2222	-1.02371	20	0.175942	196.198
29.0443	0.00282203	-0.280046	-17.2189	1.19663	-20	0.231375	196.199
29.0778	0.000949022	0.168007	-17.2168	-1.04718	20	0.181652	196.2
29.1114	-0.000885745	-0.277758	-17.2141	1.18833	-20	0.227893	196.2
29.145	-0.0027438	0.166863	-17.2121	-1.04428	20	0.181216	196.199
29.1786	-0.00469324	-0.283453	-17.2089	1.20782	-20	0.236386	196.198
29.2122	-0.00681884	0.15667	-17.206	-1.00871	0	0.172956	196.195
29.2459	-0.00164852	0.151571	-17.2392	-0.971653	0	0.159901	196.2
29.2794	0.00343801	0.152645	-17.2718	-0.969268	20	0.157907	196.199
29.3129	0.00114275	-0.290051	-17.267	1.235	-20	0.247319	196.2
29.3467	-0.00107538	0.158033	-17.2636	-1.01178	0	0.1732	196.2
29.3801	0.00423164	0.159924	-17.2975	-1.01081	20	0.171108	196.198
29.4138	0.00215902	-0.283495	-17.2938	1.2082	-20	0.236483	196.2
29.4475	0.000173035	0.165058	-17.2914	-1.03915	20	0.180271	196.2
29.4811	-0.00179912	-0.282754	-17.2882	1.20511	-20	0.235261	196.2
29.5145	-0.00387517	0.158153	-17.2854	-1.01083	0	0.172642	196.199
29.548	0.00138292	0.156658	-17.319	-0.998502	20	0.168078	196.2
29.5816	-0.000821358	-0.288579	-17.315	1.21519	-20	0.242243	196.2
29.6152	-0.00304115	0.156179	-17.3121	-1.01828	0	0.178079	196.199
29.6488	0.00217499	0.155659	-17.3461	-1.0105	0	0.174738	196.2
29.6823	0.00747764	0.161453	-17.38	-1.0105	20	0.169708	196.195
29.7159	0.00556487	-0.275995	-17.3765	1.19404	-20	0.227708	196.197
29.7494	0.00388432	0.17548	-17.3748	-1.06221	20	0.182912	196.199
29.783	0.00236143	-0.266573	-17.3727	1.15979	-20	0.213753	196.199
29.8165	0.000930145	0.180902	-17.3718	-1.08156	20	0.188003	196.2
29.8501	-0.000492253	-0.26577	-17.3702	1.15869	-20	0.212966	196.2
29.8838	-0.00193012	0.180043	-17.3692	-1.07886	20	0.187357	196.2
29.9174	-0.00344782	-0.270516	-17.3672	1.176	-20	0.219927	196.199
29.9512	-0.00509688	0.17237	-17.3656	-1.05186	20	0.18041	196.197
29.9848	-0.00694003	-0.282225	-17.3624	1.21768	-20	0.237413	196.195
30.0184	-0.00907736	0.154577	-17.3589	-0.985961	0	0.164003	196.192
30.052	-0.00403562	0.146698	-17.3909	-0.9287	0	0.14462	196.198
30.0856	0.000842245	0.144779	-17.4218	-0.914064	0	0.139793	196.2
30.119	0.00573487	0.148716	-17.4524	-0.914064	20	0.136962	196.197
30.1526	0.00335589	-0.291165	-17.4459	1.27981	-20	0.258087	196.199
30.1861	0.00112006	0.157472	-17.4411	-0.966324	20	0.152879	196.2
30.2197	-0.00107594	-0.28871	-17.4359	1.2516	-20	0.249714	196.2
30.2533	-0.00330632	0.155654	-17.4318	-0.980334	0	0.160493	196.199
30.287	0.00189661	0.154806	-17.4645	-0.971079	20	0.156981	196.2
30.3206	-0.000389383	-0.291206	-17.4595	1.24712	-20	0.250755	196.2
30.3542	-0.00269175	0.153816	-17.4556	-0.987041	0	0.165143	196.199
30.3879	0.00246068	0.153677	-17.4886	-0.980834	20	0.162361	196.199
30.4214	0.000173354	-0.290509	-17.4841	1.22927	-20	0.246606	196.2
30.4548	-0.00212286	0.152722	-17.4806	-0.995247	0	0.170042	196.2
30.4885	0.00300185	0.15325	-17.514	-0.991437	0	0.167728	196.199
30.522	0.00823911	0.159997	-17.5472	-0.991437	20	0.162125	196.193
30.5556	0.00626134	-0.278035	-17.5432	1.20729	-20	0.232037	196.196
30.5891	0.00451305	0.173239	-17.541	-1.04698	20	0.177505	196.198
30.6227	0.00292015	-0.268445	-17.5384	1.17412	-20	0.218093	196.199
30.6563	0.00144525	0.180284	-17.5372	-1.07255	20	0.184272	196.2
30.6898	4.16218e-05	-0.264306	-17.5353	1.15828	-20	0.211901	196.2
30.7234	-0.00135058	0.181101	-17.5344	-1.07643	20	0.185491	196.2
30.7568	-0.00277353	-0.26637	-17.5325	1.16427	-20	0.214566	196.199
30.7904	-0.00429994	0.175035	-17.5311	-1.05518	20	0.179977	196.198
30.8239	-0.00598622	-0.276083	-17.5283	1.1987	-20	0.228763	196.196
30.8575	-0.00789693	0.161951	-17.5256	-1.00937	0	0.168785	196.194
30.8912	-0.00255903	0.155642	-17.5587	-0.963526	20	0.152996	196.199
30.9248	-0.00488961	-0.294944	-17.5532	1.27027	-20	0.258776	196.198
30.9584	-0.00741797	0.143848	-17.5482	-0.940322	0	0.152197	196.195
30.9919	-0.00271249	0.137769	-17.5788	-0.896137	0	0.13765	196.199
31.0255	0.00189366	0.137276	-17.6088	-0.889128	0	0.135026	196.2
31.0591	0.00657732	0.142372	-17.6386	-0.889128	20	0.131163	196.196
31.0926	0.00402197	-0.295695	-17.6315	1.29697	-20	0.26551	196.198
31.1261	0.00165264	0.154188	-17.6262	-0.954354	20	0.150076	196.2
31.1597	-0.000634536	-0.291001	-17.6207	1.25944	-20	0.253227	196.2
31.1932	-0.00296125	0.151448	-17.6162	-0.962489	0	0.155811	196.199
31.2269	0.00212182	0.150941	-17.6484	-0.954886	20	0.152801	196.2
31.2605	-0.000279814	-0.294394	-17.6429	1.26025	-20	0.256166	196.2
31.2939	-0.00271466	0.148326	-17.6384	-0.962552	0	0.1585	196.199
31.3275	0.00224867	0.148046	-17.6706	-0.955995	0	0.155712	196.2
31.3611	0.0072932	0.153772	-17.7026	-0.955995	20	0.151112	196.195
31.3947	0.00509473	-0.285112	-17.6976	1.2355	-20	0.243436	196.197
31.4334	0.00413685	0.235437	-17.7005	-1.35861	-20	0.290051	196.198
31.4669	0.0196733	0.694632	-17.7833	-3.58765	0	1.93786	196.162
31.5004	0.0434432	0.730944	-17.9044	-3.6683	0	2.02866	196.015
31.5341	0.0691274	0.795523	-18.0309	-3.8483	20	2.25735	195.731
31.5677	0.089952	0.449483	-18.1279	-1.94222	0	0.617208	195.407
31.6013	0.106905	0.562687	-18.1989	-2.29544	0	0.927177	195.08
31.6349	0.127964	0.694815	-18.2828	-2.71103	20	1.39695	194.596
31.6685	0.146731	0.427151	-18.3466	-1.11132	20	0.625445	194.092
31.702	0.156891	0.182745	-18.3587	0.357482	20	0.662344	193.79
31.7356	0.159056	-0.0536034	-18.3235	1.73244	0	1.3127	193.723
31.7692	0.16026	0.125576	-18.2767	1.05598	20	1.29462	193.686
31.8027	0.160584	-0.106157	-18.2187	2.4104	20	2.29786	193.676
31.8365	0.152989	-0.345518	-18.1139	3.79929	0	3.94331	193.908
31.8702	0.144198	-0.177248	-17.9967	3.15894	20	3.58614	194.164
31.9037	0.133891	-0.439747	-17.8661	4.63632	20	5.67402	194.444
31.9372	0.114449	-0.724927	-17.6847	6.20514	0	8.55688	194.916
31.9708	0.0921505	-0.608298	-17.4845	5.74398	0	7.92967	195.368
32.0044	0.0733856	-0.512843	-17.2983	5.35419	0	7.44323	195.672
32.0379	0.0575292	-0.436447	-17.1245	5.03065	20	7.05603	195.875
32.0718	0.0361502	-0.828993	-16.9204	7.02084	0	10.7173	196.072
32.1054	0.00881571	-0.803295	-16.6872	6.88072	0	10.3841	196.192
32.139	-0.0181629	-0.808649	-16.4565	6.87135	0	10.2852	196.168
32.1726	-0.0459044	-0.845218	-16.2242	6.95189	0	10.2461	195.993
32.2221	-0.0901591	-0.956572	-15.8736	7.2712	-20	10.5203	195.403
32.272	-0.126178	-0.499171	-15.5771	4.6571	-20	5.19559	194.64
32.3057	-0.138331	-0.226166	-15.4478	3.0376	-20	2.86462	194.326
32.3397	-0.141523	0.0374962	-15.3716	1.45085	-20	1.38722	194.238
32.39	-0.129729	0.435786	-15.3575	-0.875673	0	0.807237	194.551
32.44	-0.113212	0.229392	-15.3808	-0.0704045	-20	0.464745	194.944
32.4733	-0.100535	0.53441	-15.4103	-1.71238	-20	0.826707	195.209
32.5071	-0.0768969	0.870927	-15.4977	-3.48624	20	2.16061	195.62
32.5408	-0.0563193	0.351242	-15.5725	-0.951252	-20	0.397033	195.889
32.5912	-0.0239253	0.94482	-15.6949	-3.9474	20	2.58287	196.144
32.6411	0.00616409	0.269247	-15.8054	-0.51115	0	0.318149	196.196
32.6748	0.0154032	0.282167	-15.8226	-0.515001	0	0.360861	196.177
32.7084	0.025279	0.306528	-15.8405	-0.553775	0	0.429486	196.137
32.7587	0.0420665	0.366258	-15.8715	-0.69592	20	0.589172	196.026
32.8089	0.0458161	-0.215576	-15.8308	2.28461	-20	1.36746	195.994
32.8423	0.0469013	0.280711	-15.7955	-0.16151	20	0.621182	195.984
32.876	0.0498451	-0.104972	-15.7677	1.80141	-20	1.13954	195.956
32.9098	0.0549003	0.404276	-15.749	-0.670988	20	0.798592	195.904
32.9601	0.0612197	-0.150574	-15.7095	2.20708	-20	1.57907	195.832
33.01	0.0728631	0.619181	-15.6922	-1.48777	20	1.37623	195.679
33.0435	0.0877835	0.277061	-15.7102	0.384053	20	1.27274	195.445
33.0772	0.0915309	-0.0536677	-15.6678	2.13023	0	2.06925	195.379
33.1109	0.0915477	0.0546609	-15.6032	1.69149	20	1.97179	195.378
33.1636	0.0808211	-0.466717	-15.4425	4.43784	0	4.75237	195.56
33.2114	0.0614391	-0.348277	-15.2424	3.94204	0	4.27846	195.83
33.245	0.0508883	-0.281712	-15.1149	3.65236	0	4.02015	195.946
33.2791	0.0422761	-0.225426	-14.9948	3.39858	0	3.79907	196.025
33.3292	0.0327226	-0.158811	-14.8327	3.08339	0	3.52357	196.095
33.3791	0.0261493	-0.106557	-14.6856	2.82028	0	3.28657	196.133
33.4126	0.0230868	-0.0770927	-14.5939	2.66402	0	3.1415	196.148
33.4462	0.0209457	-0.0505755	-14.5067	2.51815	20	3.00387	196.157
33.4802	0.0119445	-0.481481	-14.3851	4.65178	0	5.26139	196.186
33.5304	-0.0120663	-0.481588	-14.153	4.61443	-20	5.14203	196.186
33.5804	-0.0202752	0.150554	-14.0045	1.33464	20	2.00993	196.16
33.614	-0.0231437	-0.321712	-13.9214	3.61239	-20	3.56479	196.147
33.648	-0.0269254	0.0981074	-13.836	1.42041	0	1.76311	196.129
33.6983	-0.0231481	0.0532627	-13.7623	1.50931	-20	1.60275	196.147
33.7482	-0.0047377	0.689374	-13.7674	-1.70165	20	1.65271	196.198
33.7818	0.0109217	0.247288	-13.7863	0.549875	20	1.32169	196.188
33.8155	0.0119291	-0.187412	-13.7315	2.69446	-20	2.32454	196.186
33.8493	0.0134278	0.276456	-13.6802	0.344414	20	1.21035	196.182
33.8995	0.0112079	-0.365575	-13.5833	3.51725	-20	2.99759	196.188
33.9495	0.00995368	0.315064	-13.4939	0.059576	20	1.06968	196.19
33.9831	0.0132709	-0.116627	-13.4561	2.18957	-20	1.75148	196.183
34.0171	0.0172715	0.352949	-13.422	-0.175108	20	1.01542	196.171
34.0673	0.0191409	-0.277856	-13.3519	2.96057	-20	2.30293	196.164
34.1007	0.0176472	0.188279	-13.2923	0.609056	0	1.01713	196.169
34.134	0.0243185	0.213252	-13.2742	0.469351	0	0.976167	196.142
34.1842	0.0362762	0.267127	-13.2571	0.200238	20	0.949433	196.071
34.2178	0.0385321	-0.13225	-13.2166	2.20961	-20	1.69219	196.054
34.2518	0.0425209	0.367171	-13.1835	-0.260494	20	1.00323	196.023
34.3019	0.0463733	-0.211879	-13.1228	2.6777	-20	2.12551	195.989
34.3353	0.0475907	0.284959	-13.0744	0.221544	20	1.09125	195.978
34.3769	0.0495298	-0.191248	-13.0147	2.64068	-20	2.18339	195.959
34.4191	0.0548009	0.442034	-12.9691	-0.469283	20	1.24656	195.905
34.4525	0.0633648	0.0728454	-12.9523	1.44694	20	1.62532	195.806
34.4861	0.059645	-0.295122	-12.872	3.33654	-20	3.0621	195.851
34.5203	0.0584576	0.225412	-12.8016	0.784154	20	1.55212	195.865
34.5613	0.0584166	-0.227425	-12.7219	3.10424	0	2.99809	195.865
34.5947	0.0519286	-0.162065	-12.623	2.81872	0	2.80771	195.936
34.6373	0.046634	-0.0874417	-12.51	2.48569	0	2.60625	195.987
34.6876	0.0442943	-0.00633938	-12.3943	2.11773	20	2.41338	196.008
34.7381	0.0289733	-0.605915	-12.2118	5.13584	0	5.7363	196.118
34.788	-0.000441209	-0.581178	-11.9601	4.98917	-20	5.46981	196.2
34.8218	-0.0125833	-0.140242	-11.83	2.72202	-20	2.745	196.184
34.8557	-0.00993507	0.296856	-11.7759	0.465962	20	1.55392	196.19
34.8892	-0.00763169	-0.158953	-11.7231	2.68328	-20	2.50664	196.194
34.9226	-0.00568626	0.276059	-11.6709	0.446365	20	1.36455	196.197
34.9561	-0.00399811	-0.174954	-11.6191	2.64622	-20	2.30561	196.198
35.0065	0.00395671	0.492662	-11.5714	-0.737387	20	1.2731	196.198
35.0567	0.0123317	-0.155881	-11.5265	2.49238	-20	2.10562	196.185
35.093	0.0157632	0.345248	-11.4819	-0.0411197	20	1.13612	196.176
35.1405	0.017916	-0.25383	-11.4132	2.93349	-20	2.3993	196.169
35.1911	0.0228818	0.451532	-11.3545	-0.597726	20	1.15603	196.149
35.2268	0.0311368	0.0122628	-11.3358	1.61928	0	1.52303	196.105
35.2744	0.0329993	0.0665866	-11.2651	1.35207	0	1.40972	196.093
35.3082	0.0359433	0.108193	-11.2227	1.15134	0	1.34407	196.073
35.3422	0.0403929	0.154457	-11.1872	0.933525	20	1.29417	196.04
35.3922	0.03331	-0.439732	-11.0658	3.92498	-20	3.50672	196.091
35.4269	0.0266895	0.0563463	-10.9729	1.44315	0	1.50237	196.13
35.4759	0.0306444	0.106338	-10.9083	1.18956	0	1.3971	196.108
35.5094	0.03485	0.145511	-10.8716	0.9981	20	1.34023	196.081
35.5428	0.0330091	-0.256165	-10.8047	3.01347	-20	2.56464	196.093
35.5934	0.0385498	0.476265	-10.7443	-0.613597	20	1.30729	196.054
35.6275	0.0479654	0.0783195	-10.7301	1.42265	20	1.61968	195.974
35.6769	0.0377451	-0.496011	-10.5885	4.32803	-20	4.18191	196.06
35.7107	0.0292493	-0.00809538	-10.4834	1.89321	0	1.9107	196.116
35.7444	0.0295748	0.0274326	-10.4225	1.71447	0	1.81226	196.114
35.7947	0.0323214	0.0827607	-10.3432	1.43968	0	1.68482	196.098
35.8284	0.0357894	0.123737	-10.298	1.24139	20	1.61472	196.074
35.8618	0.0332314	-0.277415	-10.2229	3.25505	-20	2.98703	196.092
35.9117	0.0373501	0.443477	-10.1501	-0.337095	20	1.43166	196.063
35.9454	0.045596	0.0477949	-10.127	1.68476	20	1.90572	195.996
35.9794	0.0404987	-0.348978	-10.0357	3.69021	-20	3.56058	196.039
36.0297	0.0414627	0.3875	-9.94204	0.0298771	20	1.54832	196.031
36.0795	0.0463515	-0.189297	-9.86773	2.95037	0	2.91433	195.989
36.1131	0.0408903	-0.137193	-9.77277	2.7122	0	2.74689	196.036
36.1466	0.0370835	-0.0905624	-9.68551	2.49372	0	2.59954	196.065
36.1804	0.0347627	-0.0472044	-9.60474	2.28664	0	2.46658	196.081
36.2142	0.0338707	-0.00579006	-9.53089	2.0866	0	2.34669	196.087
36.2645	0.0351222	0.0559328	-9.43342	1.78856	20	2.19061	196.079
36.3145	0.022822	-0.55222	-9.26838	4.83142	-20	5.21867	196.149
36.3649	0.0126558	0.146059	-9.11401	1.30286	20	1.90805	196.184
36.3983	0.0103443	-0.284678	-9.03488	3.42798	-20	3.3702	196.19
36.4317	0.00844327	0.170538	-8.95897	1.11612	20	1.73731	196.193
36.4655	0.00680502	-0.268079	-8.885	3.27416	-20	3.10386	196.195
36.4993	0.00546661	0.188657	-8.81361	0.948787	20	1.56699	196.197
